term1,term2,label,related
Richter,Österreich,Mensch,0
Tramp,Freizeitverkehr,Gemeinschaft,0
Bestimmung,Jahrhundert,Möglichkeit,0
Schülerfahrt,Bahn,Betriebsstätte,0
Schule,Linienverkehr,Erledigung,0
Autor,Tramper-bewegung,Gang,0
Europa,Bedeutung,Zelle,0
Dienst,Wagenklasse,Anstellung,0
Unterrichtsgang,Schüler,Großeltern,0
Klasse,Transitstaat,Berufung,0
Roman,Zweck,Buch,0
Reiseführer,Fahrtzweck,Kleidungsstück,0
Bahn,Reiseführer,Einkünfte,0
Frauenfahrt,Freizeitverkehr,Person,0
Arbeit,Schulverein,Konsequenzen,0
Österreich,Ort,Klassifikation,0
Geschichte,Soldat,Betrieb,0
Zweck,Geschichte,Erklärung,0
Nicht-schengen-staat,Grund,Kanton,0
Bundesreisekostengesetz,Bahn,Gericht,0
Familie,Roman,Stätte,0
Kontinent,Matura-reise,Verein,0
Weltreiseführer,Schild,Gegenstand,0
Bezug,Haustürgeschäft,Veränderung,0
Schild,August,Verbundenheit,0
Familie,Mitnahme,Fortbewegung,0
Regelung,Freizeitverkehr,Abteilung,0
Regelung,Arbeitsgesetz,Domäne,0
Schulbusschild,Beförderungsklasse,Ausdruck,0
Leistung,Straßenverbindung,Bewegung,0
Fahrtzweck,Teil,Gericht,0
Asien,Studienfahrt,Gegenwart,0
Welt,Reiseführer,Gruppe,0
Eisenbahn,Hochkulturschema,Bedeutungen,0
Studie,Austauschreise,Kontinent,0
Zweck,Reisekosten,Element,0
Dienststelle,Aufenthalt,Erklärung,0
Auswärtstätigkeit,Schulprogramm,Umgang,0
Arbeitsanweisung,Aufenthalt,Angelegenheit,0
Welt,Schild,Lebewesen,0
Außendienst,Einsatzorganisation,Gemeinschaft,0
Schulprogramm,Verb,Gesamtheit,0
Lernen,Verbrechen,Monatsblutung,0
Million,Vorphase,Güte,0
Organisation,Geschichte,Verzeichnis,0
Gastschüler,Dienstanweisung,Folge,0
Motivation,Leistung,Aufgabe,0
Schulfahrt,Bundesland,Erwerben,0
Dienst,Kontinent,Kanton,0
Stelle,Programm,Person,0
Bürger,Verbindung,Zeitpunkt,0
Regelung,Soldat,Unternehmen,0
Kontinent,Anhalter,Aufwendung,0
Klasse,Frau,Großeltern,0
Asien,Reiseform,Zustand,0
Welt,Leistung,Blatt,0
Bedeutung,Haustürgeschäft,Einrichtung,0
Interesse,Treffen,Ablauf,0
Teil,Land,Bedeutung,0
Unterrichtsgang,Bahn,Ausrichtung,0
Sicherheit,Einkommensteuergesetz,Vorgang,0
Eisenbahn,Kraftfahrzeug,Konzept,0
Kontinent,Roman,Teil,0
Schulprogramm,Bestimmung,Zelle,0
Stelle,Schiff,Eigenschaft,0
Abenteuer,Dienstgang,Klassifikation,0
Land,Zweck,Vermögen,0
Weltreiseführer,Ausgabe,Unternehmen,0
Europa,Roman,Berufung,0
Bestimmung,Rechtsbegriff,Gesetz,0
Asien,Verb,Geld,0
Arbeitsleistung,Art,Zeitraum,0
Fahrtzweck,Berg,Verbindung,0
Grund,Bedeutung,Konsequenzen,0
Schulfahrt,Welt,Laufen,0
Transportmittel,Rahmen,Verhalten,0
Regelung,Leistung,Verein,0
Betriebsausgabe,Schweiz,Partnern,0
Wiki-form,Schule,Wechsel,0
Ausgabe,Schiff,Bewegung,0
Arbeit,Reiseverkehr,Kontinent,0
Mensch,Weltreiseführer,Personengruppe,0
Fahrtenprogramm,Erledigung,Richtlinie,0
Schulbusschild,Schweiz,Vermögen,0
Bahn,Verein,Theorie,0
Haustürgeschäft,Wohlfahrtsverband,Energie,0
Organisation,Wohlfahrtsverband,Kleidungsstück,0
Austauschreise,Deutschland,Ausrichtung,0
Information,Zweck,Umgang,0
Arbeit,Mensch,Ort,0
Europa,Tramper-bewegung,Mittel,0
Schild,Schulbusschild,Verkehr,0
Dienstgang,Information,Gestalt,0
Austauschjahr,Asien,Verfassung,0
Unterrichtsgang,Kraftfahrzeug,Darstellung,0
Erziehungszweck,Jahrhundert,Anstellung,0
Beförderungsklasse,Information,Ausscheidung,0
Austauschjahr,Mensch,Art,0
Asien,Teil,Gruppe,0
Deutschland,Reiseform,Verwendungszweck,0
Berg,Roman,Rang,0
Verein,Erholung,Plural,0
Information,Fahrtenprogramm,Zelle,0
Auswärtstätigkeit,Regelleistung,Objekt,0
Flug,Dienstgang,Möglichkeit,0
Europa,Unterhaltungsbetrieb,Planung,0
Hippie-bewegung,Zweck,Gewinn,0
Linienverkehr,Arbeitsanweisung,Verkehrsmittel,0
Zeit,Science-fiction-roman,Bekleidung,0
Linienverkehr,Unternehmen,Zusammenhang,0
Lernen,Abenteuer,Teil,0
Frauenfahrt,Kraftfahrzeug,Bezeichnung,0
Reiseführer,Reisekosten,Geologie,0
Asien,Bundesreisekostengesetz,Gasse,0
Frau,Unterhaltungsbetrieb,Klassifikation,0
Verbindung,Verbreitung,Einrichtung,0
Österreich,Aufenthalt,Anstrengung,0
Land,Gruppe,Zeitabschnitt,0
Privatwirtschaft,Bedeutung,Staat,0
Österreich,Tätigkeit,Land,0
Programm,Jahrhundert,Form,0
Verein,Grund,Güte,0
Aufenthalt,Schulbusschild,Relation,0
Fahrtenprogramm,Fahrtkosten,Betrieb,0
Privatwirtschaft,Bürger,Wille,0
Werbungskosten,Einkommensteuergesetz,Staat,0
Richter,Schiff,Erdoberfläche,0
Bedeutung,Austauschjahr,Tätigkeit,0
Form,Dienstreise,Theorie,0
Bahn,Science-fiction-roman,Großeltern,0
Arbeit,Grund,Disziplin,0
Bahn,Art,Raumzeit,0
Dienstgang,Haustürgeschäft,Gesellschaft,0
Unterweisung,Studienfahrt,Anstellung,0
Übernachtungskosten,Europa,Ortgang,0
Land,Dienstanweisung,Konsequenzen,0
Wiki-form,Reiseführer,Familie,0
Arbeitsanweisung,Monat,Domäne,0
Welt,Schulbus,Bestandteil,0
Welt,Österreich,Betriebsstätte,0
Stelle,Klassenfahrt,Bild,0
Sicherheit,Dienst,Anforderungen,0
Dienstreise,Berg,Gang,0
Mensch,Fahrtenprogramm,Geschäft,0
Verb,Bahn,Veröffentlichung,0
Deutschland,Regelung,Beschreibung,0
Dienstanweisung,Übernachtung,Gruppe,0
Kontinent,Roman,Position,0
Landschulwoche,Verbrechen,Objekt,0
Schulbusschild,Reiseführer,Bewegung,0
Dienst,Organisation,Gemütszustand,0
Zweck,Unterrichtsgang,Betriebsamkeit,0
Erziehungszweck,Dienst,Unternehmung,0
Verein,Reisegrund,Gegenwart,0
Geschichte,Wohlfahrtsverband,Beziehung,0
Reiseform,Dienstgeschäft,Person,0
Verbreitung,Reiseverkehr,Veranstaltung,0
Schild,Geschichte,Erfahrungen,0
Austauschjahr,Fahrtzweck,Zeitspanne,0
Schülerliste,Bahn,Veröffentlichung,0
Science-fiction-roman,Verbreitung,Menschen,0
Dienstanweisung,Verbindung,Gegenstand,0
Welt,Ort,Inhalt,0
Zweck,Unterhaltungsbetrieb,Territorium,0
Dienstreise,Mensch,Land,0
Reiseart,Außendienst,Eigenschaft,0
Information,Fahrtenprogramm,Gruppe,0
Band,Unterhaltungsbetrieb,Wechsel,0
Zweck,Fahren,Gasse,0
Teil,Jahrhundert,Handlung,0
Berg,Unterhaltungsbetrieb,Mensch,0
Unterhaltungsbetrieb,Dienstreiseverkehr,Betriebsstätte,0
Richter,Land,Regelmäßigkeit,0
Verbrechen,Verb,Ausrichtung,0
Hochphase,Reiseverkehr,Mitteilung,0
Richter,Bezug,Kontinent,0
Pflicht,Schule,Bestimmung,0
Stelle,Nielsen,Staaten,0
Deutschland,Dienst,Territorium,0
Schulprogramm,Fahrtkosten,Relation,0
Bürger,Einkommensteuergesetz,Klassifikation,0
Frau,Form,Ortgang,0
Arbeitsanweisung,Unterrichtsveranstaltung,Blatt,0
Band,Außendienst,Menschen,0
Schülerfahrt,Bestimmung,Güte,0
Verb,Dienstreiseverkehr,Rang,0
Transitstaat,Dienstanweisung,Vorgang,0
Dienst,Information,Erwerben,0
Gefährdungsbeurteilung,Weltreise,Gruppe,0
Geschäftsreise,Verein,Erdoberfläche,0
Mediumeninteresse,Schulbusschild,Stelle,0
Studienfahrt,Gastfamilie,Güte,0
Linienverkehr,Erledigung,Sinn,0
Dienstgang,Abenteuer,Kontinent,0
Fahrt,Mensch,Erledigung,0
Einsatzorganisation,Bedeutung,Erde,0
Freizeitverkehr,Schweiz,Gelände,0
Österreich,Dienstgang,Raumzeit,0
Weltreise,Mensch,Staaten,0
Kennenlernen,Art,Geschwindigkeit,0
Schulwanderung,Sicherheit,Stück,0
Hippie-bewegung,Kilometergeld,Text,0
Fernflug,Durchführung,Maß,0
Stelle,Bahn,Bezeichnung,0
Einsatzorganisation,Musterschule,Programm,0
Verbindung,Einsatzorganisation,Anstrengung,0
Fahren,Betriebsausgabe,Konzept,0
Erledigung,Jahrhundert,Zeitspanne,0
Schild,Unternehmen,Domäne,0
Anhalter,Frau,Anordnung,0
Wiki-form,Fahrtzweck,Kanton,0
Band,Berg,Gemeinschaft,0
Transportmittel,Teil,Ausgaben,0
Kilometergeld,Dienstanweisung,Angelegenheit,0
Dienstreise,Gefährdungsbeurteilung,Modell,0
Fahrtzweck,Reiseverkehrsmittel,Wissenschaft,0
Unterrichtsgang,Zweck,Wille,0
Arbeit,Vorschuss,Programm,0
Beschreibung,Reiseform,Vorstellung,0
Leistung,Richtung,Truppenteil,0
Hochkulturschema,Bahn,Gesamtheit,0
Soldat,Landschulwoche,Klasse,0
Weltreiseführer,Richtung,Berufstätigkeit,0
Deutschland,Art,Endzustand,0
Unternehmen,Milliarde,Satzteil,0
Reiseart,Fernflug,Moment,0
Jahrhundert,Dienstanweisung,Rang,0
Schulbusschild,Klassenfahrt,Taxon,0
Verbindung,Arbeitszeit,Zeitspanne,0
Zeit,Grund,Reise,0
Familie,Kosten,Werkzeug,0
Ort,Haustürgeschäft,Aufzählung,0
Fahrtkosten,Übernachtungskosten,Abteilung,0
Durchführung,August,Staaten,0
Leistung,Unternehmen,Verfassung,0
Monat,Österreich,Konzept,0
Schild,Schulbusschild,Platz,0
Linienverkehr,Bahn,Veröffentlichung,0
Fahrtkosten,Ausgabe,Ziffer,0
Arbeitsanweisung,Science-fiction-roman,Betriebsstätte,0
Kontinent,Form,Verzeichnis,0
Einkommensteuergesetz,Mensch,Erdschicht,0
Reiseart,Übernachtung,Ordnung,0
Wagenklasse,Kraftfahrzeug,Reise,0
Erziehungszweck,Außendienst,Moment,0
Sicherheitsregel,Ort,Wechsel,0
Arbeitsanweisung,Europa,Gesetz,0
Bedeutung,Monat,Erdschicht,0
Arbeitsleistung,Dienstreiseverkehr,Maß,0
Sicherheitsregel,Arbeitsanweisung,Aufbau,0
Frau,Verb,Gegenstand,0
Autofahrer,Einkommensteuergesetz,Fortbewegung,0
Schild,Nicht-schengen-staat,Person,0
Verbreitung,Tramp,Möglichkeit,0
Land,Schulprogramm,Veränderung,0
Bahn,Arbeitgeber,Modell,0
Regelleistung,Europa,Betriebsstätte,0
Dienstanweisung,Freizeitverkehr,Inhalt,0
Werbungskosten,Schweiz,Raumzeit,0
Verbreitung,Kennenlernen,Grundeinheit,0
Welt,Weblink,Klasse,0
Roman,Hochkulturschema,Grundeinheit,0
Eisenbahn,Einsatzorganisation,Geschäft,0
Caritasverband,Berg,Tätigkeit,0
Fahrtkosten,Stelle,Klassifikation,0
Welt,Ort,Position,0
Unterrichtsgang,Unterweisung,Fahrt,0
Million,Schülerfahrt,Tätigkeit,0
Studienfahrt,Einsatzorganisation,Erde,0
Betriebsausgabe,Arbeitsanweisung,Erdoberfläche,0
Richtung,Kontinent,Gasse,0
Schweiz,Kraftfahrer,Werk,0
Richtung,Fahrtenprogramm,Verfassung,0
Beförderungsklasse,Fahrt,Gesellschaft,0
Regelarbeitszeit,Wiki-form,Betriebsstätte,0
Lernen,Unternehmen,Erwerben,0
Roman,Form,Phase,0
Schule,Schulfahrt,Verkehrsmittel,0
Fahrtenprogramm,Vorphase,Ortgang,0
Mitnahme,Werbungskosten,Unternehmen,0
Ewr-bürger,Abenteuer,Zusammenspiel,0
Klassenfahrt,Ausgabe,Anstrengung,0
Trennungsgeld,Dienstanweisung,Aufwand,0
Land,Linienverkehr,Zusammenhang,0
Dienstgeschäft,Reiseverkehrsmittel,Ordnung,0
Aufenthalt,Kontinent,Angelegenheit,0
Verb,Arbeit,Anweisung,0
Geschichte,Erziehungsarbeit,Zeichen,0
Haustürgeschäft,Verb,Beschreibung,0
Zweck,Reiseführer,Organisation,0
Schulbus,Erledigung,Wohnung,0
Weltreiseführer,Betrieb,Rang,0
Familie,Erziehungszweck,Zustand,0
Bedeutung,Form,Rang,0
Form,Dienstreiseverkehr,Zeit,0
Richtung,Tag,Veröffentlichung,0
Soldat,Organisation,Verkehr,0
Deutschland,Kilometergeld,Abbildung,0
Richter,Gastfamilie,Position,0
Auswärtstätigkeit,Grund,Vorstellung,0
Klassenfahrt,Dienst,Gegenstand,0
Klassenfahrt,Arbeitsort,Zahl,0
Woche,Zweck,Gattung,0
Schulbusschild,Ort,Erdschicht,0
Treffen,Unterrichtsgang,Aktion,0
Frauenfahrt,Arbeitgeber,Zeitraum,0
Zweck,Richtung,Grundeinheit,0
Fahrtenprogramm,Kraftfahrzeug,Menschen,0
Bundesreisekostengesetz,Arbeitsanweisung,Wort,0
Dienstanweisung,Deutschland,Gliederung,0
Generation,Vorphase,Vorstellung,0
Zeit,Unterrichtsgang,Wohnung,0
Reiseziel,Klasse,Vorstellung,0
Verb,Rahmen,Gliederung,0
August,Leistung,Tätigkeit,0
Art,Fahrtzweck,Gliederung,0
Abenteuer,Band,Handlung,0
Abenteuer,Weltreiseführer,Sinn,0
Dienstgang,Weltreiseführer,Durchführung,0
Ausgabe,Betrieb,Unternehmung,0
Außendienst,Verb,Zeitpunkt,0
Unterrichtsgang,Tramper-bewegung,Erwerben,0
Inselsberg,Fahrtzweck,Bereich,0
Erledigung,Grund,Grundeinheit,0
Stelle,Schiff,Anordnung,0
Weltreiseführer,Unterrichtsgang,Satzteil,0
Abenteuer,Bahn,Möglichkeit,0
Dienstreiseverkehr,Schulbusschild,Anstrengung,0
Schulfahrt,Fernflug,Arbeit,0
Betriebsstätte,Leistung,Disziplin,0
Klasse,Stelle,Schicht,0
Verb,Science-fiction-roman,Geologie,0
Betrieb,Unternehmen,Relevanz,0
Kennenlernen,Deutschland,Erledigung,0
Erziehungsarbeit,Österreich,Abschnitt,0
Reiseführer,Geld,Verkehr,0
Mensch,Weblink,Zahl,0
Leistung,Bestimmung,Inhalt,0
Reiseführer,Fahrt,Maß,0
Land,Transportmittel,Gerät,0
Unterrichtsgang,Erziehungszweck,juristische,0
Lehrkraft,Weltreiseführer,Fahrzeug,0
August,Mitfahren,Gasse,0
Schild,Band,Ergebnis,0
Schulbus,Fahrtzweck,Bezeichnung,0
Tätigkeit,Beurteilung,Bezeichnung,0
Fahrt,Bahn,Ausdruck,0
Schulverein,Fahrtzweck,Relevanz,0
Dienstanweisung,Bahn,Mittel,0
Bahn,Dienst,Bekleidung,0
Generation,Wegzeit,Bild,0
Deutschland,Schild,Satzteil,0
Reiseführer,Hochkulturschema,Bild,0
Einkommensteuergesetz,Dienstgang,Taxon,0
Kraftfahrzeug,Soldat,Aufzählung,0
Kraftfahrzeug,Klasse,Verbindung,0
Eisenbahn,Nielsen,Partnern,0
Europa,Band,Lebewesen,0
Wiki-form,Geschichte,Handlung,0
Dienstreise,Schule,Anforderungen,0
Leistung,Bahn,Grundeinheit,0
Mensch,Außendienst,Regelmäßigkeit,0
Deutschland,Hochphase,Wechsel,0
Österreich,Beförderungsklasse,Anstellung,0
Bundesland,Verbrechen,Ausrichtung,0
Stelle,Unterrichtsgang,Bereich,0
Reiseverkehr,Transportmittel,Satzteil,0
Bundesland,Reisekosten,Fahrt,0
Klasse,Bestimmung,Bezeichnung,0
Schiff,Gesellschaft,Aktion,0
Ausgabe,Unternehmen,Gliederung,0
Arbeit,Teil,Kanton,0
Form,Arbeitsanweisung,Folge,0
Aufenthalt,Stelle,Gebiet,0
Dienstgeschäft,Arbeitsort,Gesellschaft,0
Organisation,Zweck,Teileinheit,0
Austauschreise,Tag,Gebiet,0
Linienverkehr,Erledigung,Eigenschaft,0
Literatur,Bundesreisekostengesetz,Text,0
Mensch,Unternehmen,Sinn,0
Lernen,Linienverkehr,Ordnung,0
Klassenfahrt,Schiff,Satzteil,0
Asien,Auto,Verhältnis,0
Roman,Schulverein,Einheit,0
Erziehungszweck,Verbrechen,Erdoberfläche,0
Forschungsweltreise,Kontinent,Raumzeit,0
Art,Tätigkeit,Text,0
Asien,Arbeitsort,Folge,0
Erziehungsarbeit,Schulbusschild,Anstrengung,0
Hippie-bewegung,Jahrhundert,Theorie,0
Mediumeninteresse,Straßenverbindung,Gesellschaft,0
Einzelbeschreibung,Frau,Eltern,0
Bahn,Kontinent,Form,0
Auswärtstätigkeit,Erledigung,Disziplin,0
Grund,Erziehungszweck,Veranstaltung,0
Geschäftsreise,Trivialschema,Werk,0
Science-fiction-roman,Trivialschema,Plural,0
Übernachtungskosten,Weltreiseführer,Gewinn,0
Nielsen,Trivialschema,Bewegung,0
Verb,Unterrichtsgang,Bedeutung,0
Übernachtung,Dienstgang,Verbundenheit,0
Bedeutung,Dienstgang,Gericht,0
Schulfahrt,Asien,Durchführung,0
Rahmen,Information,Verhältnis,0
Arbeit,Schulbus,Verhältnis,0
Fahrtkosten,Jahr,Kanton,0
Bezug,Geschichte,Veranstaltung,0
Bedeutung,Klasse,Planung,0
Mensch,Reiseführer,Modell,0
Art,Reiseführer,Veranstaltung,0
Familie,Reisekosten,Domäne,0
Wiki-form,Reiseführer,Anstellung,0
Bestimmung,Österreich,Bereich,0
Schild,Form,Verkehr,0
Kraftfahrzeug,Bundesreisekostengesetz,Teileinheit,0
Beförderungsklasse,Land,Relevanz,0
Form,Ziel,Abteilung,0
Sicherheit,Deutschland,Ereignis,0
Regelung,Unternehmen,Anzahl,0
Fahrtzweck,Bedeutung,Mitteilung,0
Stelle,Frau,juristische,0
Anhalter,Fahrtzweck,Zeichen,0
Austauschreise,Bestimmung,Verwendungszweck,0
Form,Asien,Zeitraum,0
Zeit,Dienstreise,Richtlinie,0
Programm,Anhalter,Gemütszustand,0
Dienstgang,Rahmen,Ortgang,0
Österreich,Integrationsmilieu,Fahrzeug,0
Eisenbahn,Ort,Aufwand,0
Schulverein,Mensch,Arbeit,0
Verbreitung,Deutschland,Geld,0
Arbeitspflicht,Jahrhundert,Bezug,0
Zeit,Mensch,Wille,0
Tätigkeit,Übernachtungskosten,Verwendungszweck,0
Arbeit,Jahrhundert,Fest,0
Prestigemotivation,Bestimmung,Ordnung,0
Treffen,Verb,Ordnung,0
Information,Bundesland,Gruppe,0
Deutschland,Nächtigungsgeld,Anzahl,0
Studienfahrt,Woche,Plural,0
Kilometergeld,Ziel,Konzept,0
Asien,Bahn,Modell,0
Reisegrund,Bundesland,Kontinent,0
Roman,Abenteuer,Mittel,0
Österreich,Richter,Gasse,0
Bahn,Matura-reise,Anzahl,0
Einkommensteuergesetz,Flug,Vorstellung,0
Caritasverband,Gruppe,Programm,0
Fahrtkosten,Dienst,Plural,0
Bedeutung,Dienstreiseverkehr,Folge,0
Arbeitsstätte,Welt,Abbildung,0
August,Klasse,Unternehmung,0
Schülerfahrt,Kosten,Veröffentlichung,0
Abenteuer,Familie,Gemütszustand,0
Land,Flug,Phase,0
Asien,Hippie-bewegung,Geologie,0
Auto,Frau,Regelmäßigkeit,0
Dienstgang,Trivialschema,Anzahl,0
Austauschjahr,Betriebsausgabe,Stück,0
Reiseführer,Million,Erdteil,0
Band,Fernflug,Bekleidung,0
Verb,Fernflug,Veränderung,0
Dienstanweisung,Arbeit,Bild,0
Kraftfahrzeug,Klasse,Vermögen,0
Arbeitsgesetz,Monat,Gruppe,0
Schild,Studienfahrt,Zahl,0
Bestimmung,Mensch,Einheit,0
Einkommensteuergesetz,Unternehmen,Art,0
Wiki-form,Schülerfahrt,Satzteil,0
Frau,Grund,Planung,0
Schulbusschild,Aufenthalt,Verbundenheit,0
Österreich,Regelarbeitszeit,Fahrzeug,0
Ausgabe,Rahmen,Betätigung,0
Dienstreiseverkehr,Art,Gericht,0
Dienstreiseverkehr,Mensch,Fest,0
Austauschjahr,Dienstgeschäft,Vermögen,0
Bundesland,Fahrtkosten,Werkzeug,0
Unternehmen,Motivation,Wechsel,0
Arbeitsgesetz,Passen,Teil,0
Bundesreisekostengesetz,Bestimmung,Modell,0
Deutschland,Unterrichtsgang,Ereignis,0
Unternehmen,Reisegrund,Ausdruck,0
Fahrtzweck,Weltreiseführer,Taxon,0
Organisation,Schule,Gegenwart,0
Dienstanweisung,Außendienst,Fahrt,0
Bundesland,Dienstgang,Betrieb,0
Welt,Übernachtungskosten,Gegend,0
Schild,Freizeitverkehr,Unternehmung,0
Bundesland,Österreich,Zeit,0
Bahn,Ziel,Fahrt,0
Schüler,Zweck,Folge,0
Gesellschaft,Arbeit,Güte,0
Land,Rechtsbegriff,Objekt,0
Betrieb,Bestimmung,Gesamtheit,0
Bestimmung,Abenteuer,Organisation,0
Kontinent,Deutschland,Gemeinschaft,0
Deutschland,Erziehungsarbeit,Ort,0
Geschichte,Kraftfahrzeug,Konsequenzen,0
Schüler,Beförderungsklasse,Verwendungszweck,0
Werbungskosten,Stelle,Disziplin,0
Regelung,Tramper-bewegung,Ereignis,0
Zweck,Reiseform,Geschwindigkeit,0
Familie,Gruppe,Veröffentlichung,0
Werbungskosten,Schulprogramm,Kleidungsstück,0
Dienstanweisung,Beginn,Geschehnis,0
Schulbus,Beginn,Wille,0
Ort,Dienstreise,Blatt,0
Personenverkehrsaufwand,Teil,Zeitspanne,0
Schild,Erziehungsarbeit,Gegenwart,0
Familie,Schild,Monatsblutung,0
Verb,Geschäftsreise,Eltern,0
Schulbusschild,Schulprogramm,Ablauf,0
Fahrtzweck,Science-fiction-roman,Liste,0
Wiki-form,Sicherheitsregel,Abbildung,0
Fernflug,Linienverkehr,Eltern,0
Trivialschema,Reise,Gesetz,0
Familie,Austauschreise,Vermögen,0
Arbeitsanweisung,Reisegrund,Relation,0
Arbeit,Wiki-form,Bekleidung,0
Arbeitsgesetz,Straßenverbindung,Begriff,0
Asien,Unterrichtsgang,Gelände,0
Bestimmung,Schild,Fortbewegung,0
Roman,Schiff,Austausch,0
Wiki-form,Dienstanweisung,Ausgaben,0
Band,Kontinent,Konsequenzen,0
Form,Europa,Umgang,0
Schild,Hochphase,Einkünfte,0
Roman,Abenteuer,Gegenstand,0
Bundesreisekostengesetz,Reiseführer,Bekleidung,0
Asien,Auto,Zusammenspiel,0
Grund,Wagenklasse,Ausdruck,0
Band,Jahrhundert,Fahrt,0
Familie,Richter,Gerät,0
Taggeld,Unterhaltungsbetrieb,Gasse,0
Hippie-bewegung,Tätigkeit,Betriebsstätte,0
Schweiz,Teil,Grundeinheit,0
Stelle,Kontinent,Mittel,0
Schule,Wiki-form,Kontinent,0
Arbeitsanweisung,Schulbusschild,Modell,0
Dienstgang,Familie,Aufwendung,0
Gesellschaft,Mensch,Organisation,0
Art,Arbeitsgesetz,Laufen,0
Verbrechen,Arbeitgeber,Gerät,0
Interesse,Dienstreise,Hausflur,0
Arbeitsanweisung,Dienst,Verfassung,0
Tag,Betriebsstätte,Gestalt,0
Schiff,Sicherheit,Erwerben,0
Dienstgeschäft,Betriebsausgabe,Erdoberfläche,0
Erziehungszweck,Aufenthalt,Eigenschaft,0
Information,Reiseverkehr,Laufen,0
Passen,Abenteuer,Betriebsamkeit,0
Kraftfahrzeug,Reisekosten,Mensch,0
Unternehmen,Autor,Abteilung,0
Autofahrer,Bedeutung,Gruppe,0
Werbungskosten,Arbeitsanweisung,Disziplin,0
Form,Unterrichtsgang,Gegend,0
Weltreiseführer,Fahrtenprogramm,Moment,0
Regelarbeitszeit,Übernachtung,Absicht,0
Unternehmen,Reiseziel,Verein,0
Unterrichtsgang,Erledigung,Verbundenheit,0
Frauenfahrt,Außendienst,Zelle,0
Richter,Anhalter,Aktion,0
Kontinent,Land,Betrieb,0
Art,Schiff,Taxon,0
Zweck,Fahrtkosten,Theorie,0
Regelarbeitszeit,Bedeutung,Folge,0
Organisation,Information,Aufwand,0
Tätigkeit,Eisenbahn,Erwerben,0
Erledigung,Schweiz,Monatsblutung,0
Bahn,Betrieb,Staat,0
Dienstgang,Unternehmen,Gruppe,0
Geschichte,August,Anzahl,0
Wiki-form,Autofahrer,Platz,0
Regelung,Gruppe,Staaten,0
Freizeitverkehr,Teil,Eltern,0
Ausgabe,Wiki-form,Erklärung,0
Fernflug,Transportmittel,Staaten,0
Aufwand,Freizeitverkehr,Schicht,0
Reiseführer,Caritasverband,Gemeinschaft,0
Kennenlernen,Wiki-form,Eigenschaft,0
Durchführung,Arbeitsanweisung,Gerät,0
Übernachtung,Caritasverband,Buch,0
Eisenbahn,Dienstanweisung,Beziehung,0
Verein,Dienstanweisung,Maß,0
Reiseführer,Bedeutung,Verwendungszweck,0
Verb,Kosten,Staaten,0
Art,Einkommensteuergesetz,Plural,0
Familie,Berg,Person,0
Zweck,Österreich,Vorstellung,0
Richter,Unterrichtsgang,Fest,0
Kilometergeld,Jahrhundert,Menge,0
Schulbusschild,Kennenlernen,Gliederung,0
Zweck,Betriebsausgabe,juristische,0
Erziehungszweck,Studienfahrt,Erwerben,0
Bahn,Welt,Teil,0
Land,Zweck,Erde,0
Musterschule,Schulbusschild,Beziehung,0
Verein,Matura-reise,Verkehrsmittel,0
Erziehungszweck,Reiseverkehr,Einrichtung,0
Hippie-bewegung,Pflicht,Wechsel,0
Österreich,Reiseform,Regelmäßigkeit,0
Geschichte,Dienstreise,Absicht,0
Richter,Kosten,Realisierung,0
Klasse,Sicherheit,Bild,0
Bedeutung,Gesellschaft,Ausgaben,0
Übernachtungskosten,Geschichte,Ausdruck,0
Grund,Strandaufenthalt,Anstellung,0
Verb,Ausgabe,Satzteil,0
Reiseverkehr,Übernachtungskosten,Person,0
Eisenbahn,Form,Menschen,0
Deutschland,Außendienst,Familie,0
Beförderungsklasse,Ewr-bürger,Folge,0
Kontinent,Dienstreise,Laufen,0
Grund,Jahr,Zustand,0
Arbeitgeber,Reisekosten,Verhältnis,0
Schulprogramm,Bedeutung,Buch,0
Dienstanweisung,Beförderungsklasse,Ausrichtung,0
Freizeitverkehr,Richter,Aufwendung,0
Richter,Mensch,Disziplin,0
Bundesland,Soldat,Gerät,0
Englisch,Schüler,Schrift,0
Beurteilung,Dienstgang,Großeltern,0
Organisation,Unternehmen,Objekt,0
Stelle,Trennungsgeld,Modell,0
Schulreise,Klasse,Gerät,0
Band,Ausgabe,Organisation,0
Gastfamilie,Reisegrund,Begriff,0
Zeitaufwand,Wiki-form,Anstrengung,0
Fahrtzweck,Werbungskosten,Zahl,0
Dienst,Grund,Verwendungszweck,0
Bestimmung,Science-fiction-roman,Angelegenheit,0
Reiseart,Richter,Aufwand,0
Arbeitgeber,Bedeutung,Mittel,0
Bahn,Weltreiseführer,Veröffentlichung,0
Außendienst,Band,Gerät,0
Asien,Erziehungszweck,Gegenwart,0
Unterweisung,Unterrichtsgang,Abteilung,0
Soldat,Caritasverband,Darstellung,0
Außendienst,Straßenverbindung,Text,0
Freizeitverkehr,Reiseform,Verbundenheit,0
Kontinent,Strandaufenthalt,Gattung,0
Kraftfahrer,Gastfamilie,Anforderungen,0
Außendienst,Verbrechen,Werkzeug,0
Bestimmung,Mitreisen,Vorstellung,0
Bundesland,Verb,Vorstellung,0
Reiseführer,Art,Berufstätigkeit,0
Jahrhundert,Wiki-form,Land,0
Reiseführer,Arbeitsanweisung,Reise,0
Beförderungsklasse,Arbeitsanweisung,Berufstätigkeit,0
