term1,term2,related
Lernen,Tramper-bewegung,0
Land,Ausgabe,0
Information,Mensch,0
Ort,Flug,0
Roman,Dienststelle,0
Treffen,Geld,0
Fernflug,Schulprogramm,0
Geschichte,Kraftfahrzeug,0
Wegzeit,Verbrechen,0
Reise,Einsatzorganisation,0
Grund,Tramper-bewegung,0
Schülersammelliste,Hochkulturschema,0
Pflicht,Trivialschema,0
Jahrhundert,Privatwirtschaft,0
Schiff,Soldat,0
Asien,Verbreitung,0
Werbungskosten,Grund,0
Dienstreise,Arbeitsort,0
Frau,Privatwirtschaft,0
Abi-reise,Dienstgang,0
Schweiz,Stelle,0
Anhalter,Pflicht,0
Hippie-generation,Asien,0
Kosten,Schild,0
Dienstanweisung,Abenteuer,0
Art,Unternehmen,0
Milliarde,Wohnsitzstaat,0
Betrieb,Österreich,0
Bedeutung,Transportmittel,0
Information,Tramp,0
Regelarbeitszeit,Übernachtungskosten,0
Arbeit,Flug,0
Bestimmung,Passen,0
Richter,Austauschreise,0
Organisation,Woche,0
Klassenfahrt,Erziehungsarbeit,0
Trennungsgeld,Tätigkeit,0
Gastfamilie,Bahn,0
Regelung,Bedeutung,0
Familie,Erledigung,0
Erholung,Übernachtung,0
Bestandteil,Stelle,0
Tag,Regelung,0
Kosten,Austauschreise,0
Schiff,Teil,0
Verb,Abgefahren,0
Treffen,Nächtigungsgeld,0
Dienstgeschäft,Arbeitsstätte,0
Reise,Passen,0
Stelle,Soldat,0
Hippie-generation,Schild,0
Betrieb,Bedeutung,0
Reiseverkehr,Reisegrund,0
Motivation,Beschreibung,0
Motivation,Bestandteil,0
Interesse,Information,0
Richter,Beginn,0
Kilometergeld,Bürger,0
Fahrtkosten,Form,0
Betriebsausgabe,Geschichte,0
Richter,Austauschjahr,0
Beginn,Weltreiseführer,0
Anhalter,Tätigkeit,0
Linienverkehr,Arbeitsgesetz,0
Stelle,Bürger,0
Dienstreise,Berg,0
Literatur,Beurteilung,0
Gesellschaft,Anhalter,0
Kontinent,Arbeit,0
Zahl,Straßenverbindung,0
Rahmen,Transportmittel,0
Ziel,Deutschland,0
Außendienst,Übernachtungskosten,0
Matura-reise,Reiseführer,0
Außendienst,Million,0
Sicherheit,Caritasverband,0
Wegzeit,Dienststelle,0
Verb,Fahrtkosten,0
Deutschland,Verbreitung,0
Reiseart,Schülersammelliste,0
Dienstanweisung,Eisenbahn,0
Band,Schulverein,0
Dienst,Flug,0
Reiseverkehrsmittel,Autor,0
Bedeutung,Erledigung,0
Übernachtungskosten,Welt,0
Verb,Ziel,0
Arbeitsort,Werbungskosten,0
Englisch,Bahn,0
Vorphase,Information,0
Interesse,Motivation,0
Asien,Ort,0
Arbeitsstätte,Dienstreise,0
Arbeitsstätte,Richter,0
Arbeitspflicht,Gruppe,0
Land,Caritasverband,0
Richter,Flug,0
Woche,Verb,0
Fahrtkosten,Linienverkehr,0
Teil,Nielsen,0
Unterrichtsgang,Erziehungsarbeit,0
Verb,Hochkulturschema,0
Außendienst,Weltumrundung,0
Schulausflug,Abenteuer,0
Verb,Berg,0
Organisation,Reiseart,0
Werbungskosten,Mitfahren,0
Durchführung,Welt,0
Science-fiction-roman,Weltumrundung,0
Dienstanweisung,Verb,0
Nächtigungsgeld,Stelle,0
Verbrechen,Betriebsausgabe,0
Stelle,Mensch,0
Richter,Forschungsweltreise,0
Bedeutung,Dienstgang,0
Schulbusschild,Klassenfahrt,0
Betriebsausgabe,Strandaufenthalt,0
Roman,Geschäftsreise,0
Gesellschaft,Information,0
Welt,Dienstreise,0
Übernachtungskosten,Richter,0
Richter,Interesse,0
Arbeitgeber,Deutschland,0
Hippie-bewegung,Kontinent,0
Arbeitsstätte,Teil,0
Tramp,Stelle,0
Schiff,Weltreiseführer,0
Bahn,Weltreise,0
Verbindung,Reiseart,0
Abenteuer,Lehrkraft,0
Trivialschema,Beurteilung,0
Teil,Interesse,0
Hippie-bewegung,Information,0
Bundesreisekostengesetz,Reiseverkehr,0
Sicherheit,Reiseführer,0
Bestimmung,Einsatzorganisation,0
Woche,Gesellschaft,0
Richter,Kilometergeld,0
Teil,Tramp,0
Fahrtenprogramm,Austauschjahr,0
Inselsberg,Verbrechen,0
Beurteilung,Europa,0
Erledigung,Art,0
Geschichte,Kennenlernen,0
Roman,Bestimmung,0
Gefährdungsbeurteilung,Pflicht,0
Wagenklasse,Fernflug,0
Gastfamilie,Grund,0
Geld,Tag,0
Wohlfahrtsverband,Betrieb,0
Soldat,Unternehmen,0
Europa,Bestimmung,0
Betriebsstätte,Nicht-schengen-staat,0
Ausgabe,Verein,0
Mensch,Kilometergeld,0
Eisenbahn,Land,0
Erledigung,Richtung,0
Klassenfahrt,Dienstgang,0
Ausgabe,Richtung,0
Reisen,Gruppe,0
Gesellschaft,Schulbusschild,0
Schulbusschild,Aufenthalt,0
Dienstgang,Mediumeninteresse,0
Anfangphase,Hauptmotivation,0
Verb,Weltumrundung,0
Treffen,Reiseart,0
Erledigung,Regelung,0
Bestimmung,Kontinent,0
Abenteuer,Stelle,0
Dienst,Band,0
Geschichte,Erholung,0
Monat,Österreich,0
Schulwanderung,Bundesreisekostengesetz,0
Unterrichtsgang,Lernen,0
Schulbus,Erziehungsarbeit,0
Österreich,Rahmen,0
Trampertreffen,Verbindung,0
Regel,Linienverkehr,0
Autofahrer,Richter,0
Million,Information,0
Motivation,Mitnahme,0
Geschichte,Geld,0
Band,Wegzeit,0
Matura-reise,Dienst,0
Stelle,Reisekosten,0
Dienstanweisung,Reisekosten,0
Werbungskosten,Sicherheitsregel,0
Dienstanweisung,Arbeitspflicht,0
Fernflug,Österreich,0
Familie,Unternehmen,0
Schülersammelliste,Privatwirtschaft,0
Geschichte,Schülerliste,0
Kosten,Schulfahrt,0
Bundesland,Regelleistung,0
Unterweisung,Reiseform,0
Rechtsbegriff,Teil,0
Tramp,Verein,0
Band,Verbreitung,0
Kontinent,Reiseart,0
Jahrhundert,Mensch,0
Verbrechen,Bezug,0
Band,Fernflug,0
Lernen,Soldat,0
Richter,Gesellschaft,0
Trivialschema,Art,0
Übernachtungskosten,Frauenfahrt,0
Trivialschema,Information,0
Verein,Forschungsweltreise,0
Gastfamilie,Bundesland,0
Reiseverkehrsmittel,Band,0
Woche,Transportmittel,0
Schülerfahrt,Fahren,0
Gruppe,Fahrtenprogramm,0
Abi-reise,Teil,0
Trivialschema,Arbeitsanweisung,0
Bahn,Autor,0
Mitnahme,Bahn,0
Mensch,Grund,0
Schiff,Lernen,0
Regelung,Milliarde,0
Aufenthalt,Hauptmotivation,0
Bestimmung,Reiseverkehrsmittel,0
Regelung,Betrieb,0
Taggeld,Dienstanweisung,0
Gefährdungsbeurteilung,Organisation,0
Arbeitsanweisung,Trivialschema,0
Arbeitsanweisung,Dienstreise,0
Bundesland,Bundesreisekostengesetz,0
Österreich,Schiff,0
Lernen,Nächtigungsgeld,0
Geschichte,Regel,0
Auswärtstätigkeit,Caritasverband,0
Abenteuer,Aufenthalt,0
Taggeld,Hochkulturschema,0
Reisen,Zweck,0
Auswärtstätigkeit,Musterschule,0
Verbreitung,Frau,0
Schulverein,Beschreibung,0
Regel,Mensch,0
Studienfahrt,Gefährdungsbeurteilung,0
Durchführung,Teil,0
Abgefahren,Soldat,0
Verbindung,Grund,0
Passen,Fahrt,0
Schweiz,Klassenfahrt,0
Arbeitsort,Begriff,0
Bedeutung,Verbreitung,0
Science-fiction-roman,Auslandreisen,0
Hippie-bewegung,Inselsberg,0
Kontinent,Schulbus,0
Mediumeninteresse,Wohlfahrtsverband,0
Familie,Literatur,0
Ausgabe,Lernen,0
Bürger,Wohlfahrtsverband,0
Trennungsgeld,Bundesreisekostengesetz,0
Schulbusschild,Austauschjahr,0
Dienstanweisung,Soldat,0
Gruppe,Tätigkeit,0
Reiseform,Weltumrundung,0
Verbreitung,Art,0
Verbrechen,Schiff,0
Österreich,Schulwanderung,0
Erledigung,Betrieb,0
Trivialschema,Klassenfahrt,0
Strandaufenthalt,Transportmittel,0
Richter,Roman,0
Kennenlernen,Österreich,0
Information,Kontinent,0
Ziel,Reisekosten,0
Nielsen,Auslandreisen,0
Richter,Schulbus,0
Welt,Klassenfahrt,0
Woche,Unternehmen,0
Beurteilung,Bundesreisekostengesetz,0
Unterrichtsgang,Landschulwoche,0
Arbeitgeber,Linienverkehr,0
Klassenfahrt,Schiff,0
Ort,Fernflug,0
Unternehmen,Dienstanweisung,0
Erziehungsarbeit,Deutschland,0
Autor,Organisation,0
Dienstgeschäft,Flug,0
Jahrhundert,Lernen,0
Zweck,Matura-reise,0
Verb,Autofahrer,0
Caritasverband,Bestimmung,0
Familie,Schulausflug,0
Unternehmen,Prestigemotivation,0
Bundesland,Mitfahren,0
Reisegrund,Kosten,0
Arbeitsanweisung,Schüler,0
Wohnung,Bestimmung,0
Abenteuer,Schulbus,0
Dienstreise,Trampkultur,0
Strandaufenthalt,Einkommensteuergesetz,0
Aufenthalt,Interesse,0
Abenteuer,Gastfamilie,0
Stelle,Reisen,0
Unterrichtsgang,Reisekosten,0
Europa,Ausgabe,0
Berg,Kosten,0
Reiseverkehr,Trennungsgeld,0
Einsatzorganisation,Trampertreffen,0
Mensch,Stelle,0
Geschichte,Bestimmung,0
Austauschreise,Europa,0
Verkehrsmittel,Arbeitspflicht,0
Eisenbahn,Familie,0
Abgefahren,Nielsen,0
Tramper-bewegung,Wandererlass,0
Verbrechen,Woche,0
Milliarde,Schulbus,0
Kilometergeld,Information,0
Asien,Treffen,0
Schulbus,Reisen,0
Fahrer,Reiseform,0
Arbeitgeber,Europa,0
Band,Gesellschaft,0
Bedeutung,Privatwirtschaft,0
Tätigkeit,Wohlfahrtsverband,0
Schiff,Reiseziel,0
Zweck,Kosten,0
Ziel,Information,0
Richtung,Gruppe,0
Bestimmung,Schiff,0
Österreich,Soldat,0
Inselsberg,Deutschland,0
Jahr,Lehrkraft,0
Schulbusschild,Trampertreffen,0
Grund,Fahrtkosten,0
Generation,Unternehmen,0
Schülersammelliste,Fernflug,0
Interesse,Art,0
Transportmittel,Fernflug,0
Bedeutung,Beschreibung,0
Rahmen,Arbeitsgesetz,0
Lernen,Europa,0
Richtung,Bedeutung,0
Nächtigungsgeld,Interesse,0
Dienstanweisung,Kraftfahrzeug,0
Caritasverband,Dienstgeschäft,0
Erledigung,Rahmen,0
Frauenfahrt,Einkommensteuergesetz,0
Bahn,Gastfamilie,0
August,Arbeitsgesetz,0
Erledigung,Verb,0
Ausgabe,Treffen,0
Forschungsweltreise,Verbrechen,0
Kosten,Auto,0
Gefährdungsbeurteilung,Eisenbahn,0
Bestandteil,Richter,0
Wohnung,Inselsberg,0
Eisenbahn,Austauschjahr,0
Mensch,Reisegrund,0
Reisekosten,Reiseform,0
Betrieb,Verb,0
Passen,Mensch,0
Unternehmen,Hochkulturschema,0
Weltreiseführer,Schiff,0
Trivialschema,Arbeitsstätte,0
Mensch,Arbeitsstätte,0
Trivialschema,Österreich,0
Geschichte,Band,0
Information,Unterrichtsgang,0
Bahn,Mensch,0
Familie,Regelung,0
Hochkulturschema,Asien,0
Privatwirtschaft,Unterrichtsgang,0
Geschichte,Kontinent,0
Betriebsausgabe,Arbeitgeber,0
Reiseart,Bahn,0
Arbeitsgesetz,Passen,0
Stelle,Hippie-bewegung,0
Dienstanweisung,Teil,0
Bundesreisekostengesetz,Arbeitspflicht,0
Mitfahren,Eisenbahn,0
Regel,Monat,0
Gesellschaft,Arbeit,0
Bestimmung,Hochkulturschema,0
Bundesland,Rahmen,0
Transportmittel,Reisegrund,0
Musterschule,Fahrtkosten,0
Schiff,Europa,0
Freizeitverkehr,Wohlfahrtsverband,0
Richter,Weblink,0
Arbeitsstätte,Mitnahme,0
Roman,Arbeitgeber,0
Unterrichtsveranstaltung,Richter,0
Europa,Unterweisung,0
Richtung,Dienststelle,0
Bundesland,Dienstreiseverkehr,0
Reisen,Autor,0
Trampertreffen,Soldat,0
Erledigung,Welt,0
Bestimmung,Gruppe,0
Schild,Tag,0
Erziehungsarbeit,Schild,0
Flug,Begriff,0
Treffen,Frauenfahrt,0
Welt,Kosten,0
Schild,Gesellschaft,0
Werbungskosten,Klassenfahrt,0
Österreich,Wohlfahrtsverband,0
Familie,Hippie-bewegung,0
Kennenlernen,Straßenverbindung,0
Bestimmung,Abenteuer,0
Linienverkehr,Geld,0
Motivation,Wohlfahrtsverband,0
Schiff,Regelung,0
Nächtigungsgeld,Kennenlernen,0
Unternehmen,Europa,0
Art,Erziehungsarbeit,0
Flug,Roman,0
Austauschjahr,Organisation,0
Tramper-bewegung,Caritasverband,0
Rechtsbegriff,Deutschland,0
Kosten,Klassenfahrt,0
Dienstanweisung,Trampertreffen,0
Generation,Grund,0
Arbeitsanweisung,Grund,0
Geschichte,Flug,0
Pflicht,Lehrkraft,0
Dienstanweisung,Unterhaltungsbetrieb,0
Sicherheit,Aufenthalt,0
Organisation,Million,0
Teil,Unternehmen,0
Organisation,Verb,0
Auswärtstätigkeit,Schild,0
Schulausflug,Unterrichtsgang,0
Sicherheit,Einsatzorganisation,0
Rechtsbegriff,Mensch,0
Familie,Hochkulturschema,0
Werbungskosten,Arbeitgeber,0
Reisen,Kennenlernen,0
Autor,Betriebsausgabe,0
Reisen,Tätigkeit,0
Bestimmung,Deutschland,0
Programm,Soldat,0
Familie,Austauschreise,0
Bahn,Erledigung,0
Science-fiction-roman,Asien,0
Arbeit,Dienstreise,0
Erledigung,Mensch,0
Sicherheitsregel,Außendienst,0
Schiff,Kontinent,0
Verbreitung,Fernflug,0
Richtung,Ausgabe,0
Regel,Arbeitgeber,0
Unterrichtsgang,Bundesland,0
Ewr-bürger,Verbrechen,0
Stelle,Schulbus,0
Arbeit,Österreich,0
Science-fiction-roman,Unternehmen,0
Erziehungszweck,Nielsen,0
Schülerliste,Richtung,0
Dienstreiseverkehr,Gefährdungsbeurteilung,0
Studienfahrt,Reisekosten,0
Reisekosten,Unterrichtsgang,0
Verein,Jahr,0
Austauschreise,Welt,0
Musterschule,Anhalter,0
Passen,Organisation,0
Austauschjahr,Hauptmotivation,0
Dienstgang,Hippie-bewegung,0
Bedeutung,Tätigkeit,0
Schülerfahrt,Kosten,0
Dienstgeschäft,Unterrichtsgang,0
Dienstgang,Reisegrund,0
Roman,Privatwirtschaft,0
Deutschland,Bestimmung,0
Fahrtkosten,Forschungsweltreise,0
Stelle,Geschichte,0
Soldat,Literatur,0
Flug,Leistung,0
Linienverkehr,Fahrer,0
Flug,Land,0
Beschreibung,Studienfahrt,0
Klassenfahrt,Schweiz,0
Regelleistung,Unterrichtsveranstaltung,0
Flug,Arbeitsstätte,0
Frau,Beginn,0
Mensch,Band,0
Schulfahrt,Bundesreisekostengesetz,0
Transportmittel,Beurteilung,0
Organisation,Hippie-bewegung,0
Weltumrundung,Schild,0
Fernflug,Schule,0
Reisekosten,Europa,0
Kraftfahrzeug,Monat,0
Bestimmung,Unterrichtsgang,0
Verb,Abenteuer,0
Mensch,Berg,0
Sicherheitsregel,Anhalter,0
Richter,Science-fiction-roman,0
Fahrer,Weltreiseführer,0
Beschreibung,Klassenfahrt,0
Richter,Arbeitsstätte,0
Soldat,Welt,0
Science-fiction-roman,Land,0
Klassenfahrt,Gesellschaft,0
Erledigung,Reisegrund,0
Europa,Transportmittel,0
Interesse,Österreich,0
Beurteilung,Abi-reise,0
Linienverkehr,Kennenlernen,0
Eisenbahn,Verbindung,0
Flug,Einsatzorganisation,0
Reisegrund,Dienstgang,0
Familie,Richtung,0
Unternehmen,Roman,0
Anhalter,Wohnsitzstaat,0
Reiseart,Richter,0
Dienstanweisung,Bedeutung,0
Richtung,Unternehmen,0
Unterhaltungsbetrieb,Bedeutung,0
Frau,Grund,0
Pflicht,Verb,0
Österreich,Organisation,0
Verbreitung,Geschäftsreise,0
Kosten,Schülerfahrt,0
Unternehmen,Österreich,0
Betriebsausgabe,Trivialschema,0
Gesellschaft,Band,0
Arbeit,Schülerliste,0
Kraftfahrzeug,Europa,0
Werbungskosten,Strandaufenthalt,0
Dienstgang,Schülerliste,0
Klassenfahrt,Arbeitsanweisung,0
Mitnahme,Richtung,0
Hochkulturschema,Weltreiseführer,0
Unterweisung,Europa,0
Berg,Deutschland,0
Mensch,Fernflug,0
Arbeitsstätte,Organisation,0
Werbungskosten,Berg,0
Geschichte,Bundesland,0
Bahn,Bürger,0
Austauschjahr,Wohlfahrtsverband,0
Band,Hochkulturschema,0
Arbeitsanweisung,Land,0
Schweiz,Reiseziel,0
Abi-reise,Erziehungszweck,0
Verbrechen,Deutschland,0
Betrieb,Schulbus,0
Passen,Frauenfahrt,0
Reisegrund,Mensch,0
Unternehmen,Arbeitspflicht,0
Europa,Englisch,0
Abenteuer,Österreich,0
Eisenbahn,Vorschuss,0
Welt,Arbeitsstätte,0
Information,Ziel,0
Schülerliste,Land,0
Schild,Weblink,0
Auto,Bedeutung,0
Zahl,Richtung,0
Dienstgeschäft,Europa,0
Richter,Anhalter,0
Deutschland,Verbrechen,0
Schild,Kontinent,0
Dienstanweisung,Arbeitgeber,0
Abgefahren,Fahrt,0
Austauschreise,Werbungskosten,0
Mediumeninteresse,Unterrichtsgang,0
Bundesland,Science-fiction-roman,0
Kennenlernen,Arbeitsort,0
Deutschland,Arbeitgeber,0
Auto,Dienstreise,0
Unternehmen,Familie,0
Dienstanweisung,Interesse,0
Passen,Regelung,0
Schule,Reise,0
Mensch,Verb,0
Asien,Dienstanweisung,0
Ausgabe,Nielsen,0
Wagenklasse,Flug,0
Information,Trivialschema,0
Land,Science-fiction-roman,0
Schüler,Werbungskosten,0
Inselsberg,Frau,0
Schulwanderung,Pflicht,0
Geschichte,Dienstanweisung,0
Österreich,Interesse,0
Asien,Gastfamilie,0
Dienstgang,Kennenlernen,0
Jahr,Klassenfahrt,0
Welt,Abi-reise,0
Fahrtkosten,Band,0
Gastschüler,Regelleistung,0
Fahrer,Europa,0
Literatur,Reiseführer,0
Tramp,Bestandteil,0
Betrieb,Austauschreise,0
Dienst,Kosten,0
Freizeitverkehr,Übernachtungskosten,0
Geschichte,Österreich,0
Tramper-bewegung,Fahrtenprogramm,0
Geschichte,Begriff,0
Welt,Unternehmen,0
Welt,Richter,0
Österreich,Aufenthalt,0
Sicherheitsregel,Reiseart,0
Unternehmen,Reiseverkehrsmittel,0
Kosten,Welt,0
Erziehungsarbeit,Schweiz,0
Schule,Kosten,0
Interesse,Schüler,0
Weltreise,Schulverein,0
Roman,Reisesicherheit,0
Flug,Eisenbahn,0
Schülersammelliste,Art,0
Einkommensteuergesetz,Landschulwoche,0
Information,Reiseart,0
Weblink,Gastfamilie,0
Fahrer,Deutschland,0
Wohnung,Abenteuer,0
Dienstanweisung,Fahrer,0
Eisenbahn,Abgefahren,0
Arbeitsanweisung,Bedeutung,0
Deutschland,Aufenthalt,0
Bedeutung,Interesse,0
Welt,Anhalter,0
Reiseführer,Dienststätte,0
Betriebsausgabe,Europa,0
Art,Band,0
Sicherheitsregel,Schulverein,0
Verb,Dienstanweisung,0
Verbrechen,Wandererlass,0
Tramper-bewegung,Erziehungsarbeit,0
Arbeitsanweisung,Band,0
Bestimmung,Kosten,0
Science-fiction-roman,Richter,0
Jahrhundert,Aufenthalt,0
Richter,Reiseziel,0
Kilometergeld,Unterweisung,0
Dienstanweisung,Forschungsweltreise,0
Schülerfahrt,Bundesland,0
Übernachtungskosten,Verb,0
Schülerliste,Hochphase,0
Verbreitung,Organisation,0
Wohnsitzstaat,Schüler,0
Österreich,Ort,0
Fahren,Außendienst,0
Art,Asien,0
Teil,Tramper-bewegung,0
Schulbusschild,Pflicht,0
Dienstgang,Unterweisung,0
Außendienst,Gastschüler,0
Lehrkraft,Dienstanweisung,0
Austauschjahr,Erziehungsarbeit,0
Information,Land,0
Interesse,Privatwirtschaft,0
Bestimmung,Mensch,0
Erziehungsarbeit,Unterrichtsgang,0
Form,Geschäftsreise,0
Programm,Dienstreiseverkehr,0
Tramp,Tramper-bewegung,0
Rahmen,Schulprogramm,0
Wohlfahrtsverband,Arbeitgeber,0
Begriff,Interesse,0
Stelle,Dienststelle,0
Pflicht,Information,0
Reisegrund,Mitfahren,0
Hippie-bewegung,Asien,0
Soldat,Kraftfahrzeug,0
Schülerliste,Einkommensteuergesetz,0
Reisekosten,Leistung,0
Literatur,Gruppe,0
Schüler,Beschreibung,0
Schild,Reisen,0
Dienstreise,Kontinent,0
Beginn,Flug,0
Reise,Land,0
Matura-reise,Deutschland,0
Verbindung,Ort,0
Mensch,Erziehungsarbeit,0
Weblink,Privatwirtschaft,0
Anhalter,Abenteuer,0
Information,Familie,0
Frau,Geschichte,0
Mediumeninteresse,Deutschland,0
Regel,Schulverein,0
Fernflug,Caritasverband,0
Unterhaltungsbetrieb,Verein,0
Hochkulturschema,Mensch,0
Austauschjahr,Fernflug,0
Art,Frau,0
Monat,Teil,0
Kultur,Richter,0
Bundesreisekostengesetz,Schülerliste,0
Dienstgang,Klassenfahrt,0
Reisen,Unternehmen,0
Einkommensteuergesetz,Reisekosten,0
Schild,Beschreibung,0
Bestimmung,Wohnung,0
Privatwirtschaft,Dienststelle,0
Weltumrundung,Roman,0
Abenteuer,Roman,0
Ausgabe,Transportmittel,0
Jahr,Forschungsweltreise,0
Regelung,Mensch,0
Trampertreffen,Stelle,0
Fernflug,Land,0
Austauschreise,Dienstgang,0
Gruppe,Stelle,0
Abi-reise,Arbeitszeit,0
Haustürgeschäft,Verbindung,0
Verb,Austauschreise,0
Stelle,Übernachtung,0
Klassenfahrt,Schulprogramm,0
Nächtigungsgeld,Roman,0
Ziel,Familie,0
Roman,Fahrtkosten,0
Auto,Caritasverband,0
Hippie-bewegung,Dienstanweisung,0
Kennenlernen,Jahrhundert,0
Dienstreise,Bestimmung,0
Österreich,Familie,0
Frau,Bedeutung,0
Sicherheit,Werbungskosten,0
Wohlfahrtsverband,Ausgabe,0
Einkommensteuergesetz,Beurteilung,0
Schulverein,Regelung,0
Schulverein,Ort,0
Richter,Klassenfahrt,0
Abenteuer,Klassenfahrt,0
Tätigkeit,Österreich,0
Ewr-bürger,Reisegrund,0
Kosten,Weltreiseführer,0
Schülerliste,Erledigung,0
Bahn,Privatwirtschaft,0
Wohlfahrtsverband,Stelle,0
Schulverein,Prestigemotivation,0
Mitnahme,Zahl,0
Reiseführer,Abgefahren,0
Straßenverbindung,Tätigkeit,0
Unterrichtsgang,Tramper-bewegung,0
Inselsberg,Schulbusschild,0
Teil,Kontinent,0
Band,Arbeitsanweisung,0
Klassenfahrt,Schulbus,0
Asien,Verbrechen,0
Tag,Caritasverband,0
Personenverkehrsaufwand,Regelung,0
Verb,Kraftfahrzeug,0
Programm,Rahmen,0
Form,Reiseverkehrsmittel,0
Aufenthalt,Caritasverband,0
Unternehmen,Kontinent,0
Strandaufenthalt,Verein,0
Verbrechen,Dienstreise,0
Außendienst,Frau,0
Sicherheit,Flug,0
Gruppe,Unterhaltungsbetrieb,0
Beschreibung,Ort,0
Passen,Österreich,0
Literatur,Schulbus,0
Mensch,Richter,0
Verb,Weblink,0
Autor,Bahn,0
Soldat,Verbindung,0
Erholung,Stelle,0
Arbeitsleistung,Straßenverbindung,0
Ort,Rahmen,0
Erziehungsarbeit,Betriebsausgabe,0
Fahrtenprogramm,Dienstreiseverkehr,0
Abenteuer,Wandererlass,0
Europa,Trivialschema,0
Wohnung,Bedeutung,0
Begriff,Geschichte,0
Europa,Geschäftsreise,0
Bahn,Hochphase,0
Rahmen,Mitnahme,0
Schulbus,Dienstgeschäft,0
Fahrtkosten,Soldat,0
Betrieb,Klassenfahrt,0
Reisegrund,Deutschland,0
Schülerliste,Flug,0
Pflicht,Bestimmung,0
Schulbusschild,Arbeitspflicht,0
Anhalter,Durchführung,0
Reiseführer,Passen,0
Forschungsweltreise,Regelarbeitszeit,0
Tätigkeit,Fernflug,0
Inselsberg,Bundesland,0
Passen,Hochphase,0
Fahren,Deutschland,0
Vorphase,Richter,0
Mitnahme,Abi-reise,0
Arbeitsleistung,Fernflug,0
Beginn,Bestimmung,0
Passen,Unterrichtsveranstaltung,0
Bedeutung,Dienstanweisung,0
Organisation,Deutschland,0
Soldat,Richtung,0
Austauschjahr,Caritasverband,0
Form,Kilometergeld,0
Jahrhundert,Werbungskosten,0
Frau,Tag,0
Organisation,Unternehmen,0
Schweiz,Durchführung,0
Mensch,Reisen,0
Unterrichtsgang,Flug,0
Mitreisen,Lehrkraft,0
Regelung,Information,0
Betriebsausgabe,Nächtigungsgeld,0
Kennenlernen,Regelung,0
Ziel,Schiff,0
Erledigung,Geschichte,0
Bedeutung,Mensch,0
Weblink,Familie,0
Form,Reisekosten,0
Schweiz,Gruppe,0
Grund,Reise,0
Flug,Abenteuer,0
Verbrechen,Klassenfahrt,0
Fahrtkosten,Fernflug,0
Matura-reise,Roman,0
Fernflug,Mensch,0
Unterrichtsveranstaltung,Transitstaat,0
Berg,Trivialschema,0
Kosten,Außendienst,0
Verb,Frau,0
Richtung,Unterweisung,0
Science-fiction-roman,Personenverkehrsaufwand,0
Betriebsausgabe,Dienststelle,0
Richtung,Treffen,0
Mitfahren,Reiseform,0
Dienstgeschäft,Fahrzeug,0
Arbeitsgesetz,Dienstreise,0
Soldat,Caritasverband,0
Unterrichtsgang,Berg,0
Arbeitsanweisung,Soldat,0
Mensch,Ziel,0
Reiseziel,Tätigkeit,0
Ziel,Science-fiction-roman,0
Trampertreffen,Einsatzorganisation,0
Jahrhundert,Verbrechen,0
Berg,Hochkulturschema,0
Familie,Trivialschema,0
Arbeitsleistung,Bundesland,0
Reisegrund,Bundesreisekostengesetz,0
Studienfahrt,Unterweisung,0
Unterrichtsgang,Verbreitung,0
Monat,Abgefahren,0
Aufenthalt,Hochkulturschema,0
Deutschland,Lernen,0
Dienstanweisung,Band,0
Schüler,Erholung,0
Weltreiseführer,Dienststelle,0
Schulbusschild,Beschreibung,0
Studie,Unterrichtsgang,0
Reise,Werbungskosten,0
Landschulwoche,Schiff,0
Kraftfahrer,Gruppe,0
August,Dienstgeschäft,0
Richter,Rechtsbegriff,0
Schild,Treffen,0
Gastfamilie,Mensch,0
Form,Betriebsstätte,0
Geschichte,Autofahrer,0
Dienstanweisung,Art,0
Klassenfahrt,Unterrichtsgang,0
Unternehmen,Richter,0
Sicherheitsregel,Arbeitsstätte,0
Sicherheitsregel,Wagenklasse,0
Deutschland,Jahrhundert,0
Trivialschema,Erziehungsarbeit,0
Verein,Bundesland,0
Strandaufenthalt,Dienstgang,0
Asien,Berg,0
Monat,Reisekosten,0
Unternehmen,Arbeitsanweisung,0
Arbeitsort,Abenteuer,0
Art,Dienstanweisung,0
Auto,Weltreiseführer,0
Flug,Reiseziel,0
Bedeutung,Kontinent,0
Art,Unterweisung,0
August,Fahrtenerlass,0
Ziel,Schulbusschild,0
Bezug,Arbeitsanweisung,0
Passen,Welt,0
Grund,Bürger,0
Trampertreffen,Unterhaltungsbetrieb,0
Teil,Band,0
Reiseziel,Betrieb,0
Leistung,Milliarde,0
Tag,Beurteilung,0
Grund,Arbeitsanweisung,0
Kontinent,Schulreise,0
Art,Schülerliste,0
Band,Prestigemotivation,0
Bestimmung,Verein,0
Bestimmung,Lernen,0
Dienst,Kontinent,0
Bürger,Bahn,0
Dienstanweisung,Dienstreise,0
Gesellschaft,Richtung,0
Kilometergeld,Unternehmen,0
Betrieb,Fernflug,0
Dienst,Arbeitspflicht,0
Anfangphase,Gastschüler,0
Reisen,Bahn,0
Verbreitung,Einzelbeschreibung,0
Werbungskosten,Fahrtenprogramm,0
Arbeitsanweisung,Fahrtkosten,0
Weltreiseführer,Trivialschema,0
Prestigemotivation,Schulbusschild,0
Art,Trivialschema,0
Dienst,Österreich,0
Science-fiction-roman,Lehrkraft,0
Auto,Tramp,0
