term1,term2,label,related
Dokumentenserver,Dokumenten-server,Programm,1
Opus-server,Installationsprogramm,Programm,1
Versionsverwaltungssystem,Listen­form,Zustand,1
Quelltabelle,Ausfallsicherheit,Ordnung,1
Tabelle,Lastenverteilung,Menge,1
Objektdatenbanksystem,Verteilungsmuster,Menge,1
Sprache,Typ,Rang,1
System,Stapelverarbeitung,Gruppe,1
Datenbanksprache,Datumenmenge,Rang,1
History-tabelle,Stapelverarbeitung,Ordnung,1
Objektdatenbankmodell,Humboldt-universität,Konstrukt,1
Netzwerkinformation,Transaktionsprotokoll,Auskunft,1
Software,Anwendungsprogramm,Gegenstand,1
System,Teilsprache,Einheit,1
Satz,Sprachteil,Material,1
Versionsverwaltungssystem,Datenspeichersystem,Begriff,1
Data-warehouse-system,System,Zustand,1
Manipulationssprache,Aktualisieren,Eigenschaft,1
Warning,Datumenmenge,Person,1
Dokumentenserver,Seite,Blatt,1
Manipulationssprache,Antimuster,Gruppe,1
Opus-server,Objektklasse,Konzept,1
Opus-server,Versionsverwaltungssystem,Konzept,1
Querverweistabelle,Zieltabelle,Anordnung,1
Windows-system,Verarbeitung,Vielzahl,1
Datenbanksprache,Sprache,Güte,1
Anbieterserver,Objektdatenbankmodell,Ergebnis,1
Lookup-tabelle,Satz,Ordnung,1
Sprache,Seite,Abbildung,1
Datenbanksystem,Entitätstyp,Klasse,1
Datenmanipulationssprache,Datenverarbeitungssprache,System,1
Datenbanksystem,Seite,Taxon,1
Transaktionstabelle,Sicherheitsmuster,Struktur,1
Computersystem,Artikelnummer,Kategorie,1
Anwendungsseite,Entitätstyp,Form,1
Querverweistabelle,Relationale-datenbank-muster,Ordnung,1
Datenmanipulationssprache,Verteilung,Taxon,1
Data-warehouse-system,Verarbeitung,Einheit,1
Sprache,Feld,Rang,1
Datenspeichersystem,Datenbank-)abfragesprache,Gefüge,1
Datenmanipulationssprache,Sicherheitsmuster,Aussehen,1
Berechnungsmodell,Kundennummer,Wesen,1
Datenbanksystem,Einheitlich,Organisation,1
Datenspeichersystem,Kundennummer,Gruppe,1
Datenbanksprache,Verfahren,Modell,1
Datenbanksystem,Zweck,Vorgang,1
Datenmanipulationssprache,Klasse,Zustand,1
Datenverarbeitungssprache,Datumenstruktur,Raum,1
Data-warehouse-system,Spezialfall,Menge,1
Datenbanksprache,Feld,Güte,1
Listen­form,Sicherheit,Beschwerden,1
Objektdatenbank,Federation,Raum,1
Datenmanipulationssprache,Sprache,Menge,1
Versionsverwaltungssystem,Stapelverarbeitung,Eigenschaft,1
Sprache,Seite,Güte,1
History-tabelle,Datenbankmodell,Ordnung,1
Datumensatz,Seite,Stoff,1
Datenspeichersystem,Netzwerkinformation,Gruppe,1
Datenaufsichtssprache,Sprache,Varietät,1
Versionsverwaltungssystem,Sicherheitsmuster,Eigenschaft,1
Datenspeichersystem,Satz,Taxon,1
Computersystem,Verteilungsmuster,Aufbau,1
Objektdatenbankmodell,Menge,Konstrukt,1
Datenspeichersystem,Berechnungsmodell,Zusammensetzung,1
Datenmanipulationssprache,Teilsprache,Varietät,1
Dokumentenserver,Verantwortlich,Teil,1
Warning,Verarbeitung,Gegenstand,1
Processing,Aufwand,Person,1
Windows-system,Muster,Aussehen,1
Beginning,Sprachteil,Objekt,1
Objektdatenbanksystem,Rdf-format,Taxon,1
Objektdatenbanksystem,Datumenmenge,Zusammenfassung,1
Datenspeichersystem,Nettodaten,Art,1
Muster,Projekt,Beschwerden,1
E-mail-server,Fall,Teil,1
Protokoll,Stapelverarbeitung,Beginn,1
Datenmanipulationssprache,Zustand,Menge,1
Preprint-server,Lastenverteilung,Ergebnis,1
Manipulationssprache,Datumensatz,Zusammenfassung,1
Querverweistabelle,Schlüssel,Struktur,1
Modeling,Artikelnummer,Ruf,1
Computersystem,Typ,Vielzahl,1
Datenbanksprache,Fall,Eigenschaft,1
Datenbanksprache,Sprache,Kategorie,1
Datenspeichersystem,Rdf-format,Aufbau,1
Modeling,Feld,Person,1
Data-warehouse-system,Modell,Taxon,1
Datenbanksystem,Verteilungsmuster,Zusammenfassung,1
Processing,Adressliste,Objekt,1
Computersystem,Code,Zusammensetzung,1
Opus-server,Batch-transaktion,Teil,1
Logdatei,Datumensatz,Beseitigung,1
Computersystem,Schlüssel,Anzahl,1
Datei,Fremdschlüssel,Verbesserung,1
Sprache,Analysezweck,Beschwerden,1
Computersystem,Adressdaten,Vielzahl,1
Windows-system,Federation,Menge,1
Zieltabelle,Xml-format,Ordnung,1
Proxyserver,Server,Folge,1
Versionsverwaltungssystem,Antimuster,Klasse,1
Rdf-format,Satz,Größe,1
Datenbanksystem,Applikation,Art,1
Tabelle,Datenspeichersystem,Zusammensetzung,1
System,Verarbeitung,Vorgang,1
Versionsverwaltungssystem,Windows-system,Schema,1
Datenbanksystem,Abfragesprache,Gefüge,1
Windows-system,Abfragesprache,Vorstellung,1
Dokumenten-server,Data-warehouse-system,Konzept,1
Datenbanksystem,Schlüssel,Schema,1
Data-warehouse-system,Registration,Vielzahl,1
Windows-system,Analysezweck,Einheit,1
System,Feld,Einheit,1
Datenspeichersystem,Protokoll,Einrichtung,1
Datenaufsichtssprache,Nosql-datenbank,Raum,1
Data-warehouse-system,Denormalisierungsmuster,Klasse,1
Teilsprache,Information,Schicht,1
Netzwerkdatenbankmodell,Listen­form,Abbildung,1
Anwendung,Anwendungsseite,Bedeutungen,1
Preprint-server,Datumenbestand,Konzept,1
Transaktionsprotokoll,Ereignisprotokoll,Sprung,1
Zieltabelle,Tabelle,Struktur,1
Windows-system,Datumenmenge,Zusammenfassung,1
Anbieterserver,Zweck,Konzept,1
Objektdatenbanksystem,Datenaufsichtssprache,Begriff,1
Hochschulschriftenserver,Verarbeitung,Konzept,1
Xml-format,Protokoll,Maß,1
Opus-server,Anwendungsprogramm,Folge,1
Fetching,Batch-transaktion,Bezeichnung,1
Opus-server,Projektarchiv,Ergebnis,1
Fehler,Adressliste,Sprechweise,1
Muster,Telemedium,Schicht,1
Manipulationssprache,Speicher,Zusammenfassung,1
Manipulationssprache,Zustand,Schicht,1
Datenmanipulationssprache,Sicherheit,Modell,1
Manipulationssprache,Laufzeitinformation,Klasse,1
Hochschulschriftenserver,Preprint-server,Teil,1
Speichermedium,Medium,Oberbegriff,1
Manipulationssprache,Datenverarbeitungssprache,Objekt,1
Manipulationssprache,Nutzungsdatum,Art,1
Querverweistabelle,Teilsprache,Struktur,1
Zieltabelle,Denormalisierungsmuster,Ordnung,1
Datenbanksprache,Datumenfeld,Anzahl,1
Querverweistabelle,Programmzustand,Ordnung,1
Computersystem,Attribut,Klasse,1
Artikelname,Fall,Tier,1
Datenbankanwendung,Applikation,Gestalt,1
Warning,Verarbeitung,Person,1
Sprache,Netzwerkinformation,Zeichen,1
Datenspeichersystem,Auflösungsmuster,Menge,1
Anbieterserver,Systemsoftware,Folge,1
Muster,Bestand,Güte,1
Computersystem,Form,Menge,1
Medium,Zweck,Masse,1
Speicher,Universität,Gebäude,1
Listen­form,Xml-format,Bedeutungen,1
Modeling,Telemedium,Name,1
Windows-system,Datenbankmodell,Vorgang,1
Datumenmenge,Zweck,Masse,1
Publikationsserver,Fall,Konzept,1
Data-warehouse-system,Rdf-format,Einheit,1
Objektdatenbankmodell,Netzwerk,Lebewesen,1
Data-warehouse-system,Netzwerkdatenbankmodell,Art,1
Dokumenten-server,Datenbanksystem,Konzept,1
Datumensatz,Satz,Lehre,1
Muster,Struktur,Sammlung,1
Fetching,Transaktion,Gegenstand,1
Computersystem,Abhängigkeitsinformation,Schema,1
Datenspeichersystem,Entitätstyp,Einheit,1
Processing,Entwicklung,Bezeichnung,1
Manipulationssprache,Relationale-datenbank-muster,Taxon,1
Objektdatenbank,Benutzerfehler,Sammlung,1
Logging,Fall,Name,1
Tracing,Anwendung,Objekt,1
Publikationsserver,Installationsprogramm,Software,1
Datenmanipulationssprache,Laufzeitinformation,Organisation,1
Modeling,Name,Bezeichnung,1
Satz,Systementwicklung,Wechsel,1
Ereignisprotokolldatei,Protokoll,Bestand,1
Datumenmenge,Menge,Arbeit,1
Information,Nosql-datenbank,Raum,1
Windows-system,Dokumentmenge,Gruppe,1
History-tabelle,Programmpaket,Ordnung,1
Datenbanksystem,Datumenstruktur,Menge,1
Name,Paketquelle,Lebewesen,1
Zieltabelle,Programmpaket,Struktur,1
Data-warehouse-system,Abfragesprache,Menge,1
Teilsprache,Datenbank-)abfragesprache,Kommunikation,1
Datenbanksystem,Datumenstruktur,Anzahl,1
Datumenmodell,Medium,Wesen,1
Datenbanksystem,System,Aussehen,1
Datenaufsichtssprache,Anwendergruppe,Güte,1
System,Denormalisierungsmuster,Zusammensetzen,1
Fetching,Protokoll,Person,1
Datenbankmodell,Artikelnummer,Wesen,1
Datenbanksystem,Datumenfeld,Einheit,1
Opus-server,Artikelname,Teil,1
Tabelle,Data-warehouse-system,Art,1
Data-warehouse-system,System,Begriff,1
Sprache,Datumenbestand,Raum,1
Objektdatenbanksystem,Federation,Anzahl,1
Objektdatenbanksystem,Datum,Art,1
Manipulationssprache,Teilsprache,Kategorie,1
E-mail-server,Verfahren,Konzept,1
Sprache,Spezialfall,Gegenstand,1
Manipulationssprache,Spezialfall,Schicht,1
Datenverarbeitungssprache,Sprache,Raum,1
Manipulationssprache,Feld,Raum,1
Anwendungsprogramm,Datumensatz,Kleidungsstück,1
Warning,Einsatz,Gegenstand,1
Datenspeichersystem,Liste,Zusammensetzung,1
Versionsverwaltungssystem,Lastenverteilung,Zustand,1
Manipulationssprache,Datumenstruktur,Zusammenfassung,1
Preprint-server,Anwendungsprogramm,Konzept,1
Manipulationssprache,Programm,Einrichtung,1
Datenspeichersystem,Protokoll,Klasse,1
Fetching,Datenbankanwendung,Tier,1
Datenspeichersystem,Primärschlüssel,System,1
Computersystem,Liste,Zusammenfassung,1
Objektdatenbanksystem,Datenaufsichtssprache,Klasse,1
Versionsverwaltungssystem,Seite,Vorgang,1
Windows-system,Artikelnummer,Organisation,1
Lookup-tabelle,Tabelle,Statistik,1
Warning,Entwicklung,Person,1
Software,Anwendungsprogramm,Verzeichnis,1
Geschäftstransaktion,Feld,Element,1
Netzwerkinformation,Nutzdaten,Kommunikation,1
Objektdatenbankmodell,Fall,Modell,1
Dokumenten-server,Artikelname,Teil,1
Datenbankmodell,Zweck,Muster,1
Preprint-server,Opus-server,Computer,1
Windows-system,Datenbanksystem,Gefüge,1
Sprache,Feld,Vielzahl,1
Datenmanipulationssprache,Datenbanksprache,Gefüge,1
Windows-system,Datei,Anzahl,1
Tabelle,Datenbankmodell,Menge,1
Objektdatenbanksystem,Zustand,Klasse,1
Manipulationssprache,Listen­form,Anzahl,1
Sprache,Entwicklung,Rang,1
Manipulationssprache,Fall,Kategorie,1
System,Dta-verfahren,Güte,1
Logging,Feld,Objekt,1
Warning,Datumensatz,Bezeichnung,1
Teilsprache,Open-source-datenbank,Raum,1
Programm,Ereignisprotokoll,Kleidungsstück,1
Manipulationssprache,Laufzeitinformation,System,1
Processing,Installationsprogramm,Gegenstand,1
Format,Satz,Größe,1
Manipulationssprache,Nettodaten,System,1
Objektdatenbanksystem,Projekt,Gruppe,1
Data-warehouse-system,Speichermedium,Klasse,1
Datenbanksprache,Muster,Güte,1
Datenspeichersystem,Ascii-code,Art,1
Artikelnummer,Kundennummer,Seite,1
Manipulationssprache,Satz,Menge,1
Protokoll,Bestand,Masse,1
Opus-server,Hauptspeicher,Ergebnis,1
Datenmanipulationssprache,Primärschlüssel,System,1
Querverweistabelle,Analysezweck,Ordnung,1
Datenmanipulationssprache,Sprache,Organisation,1
Computersystem,Struktur,Einheit,1
Datenspeichersystem,Schlüssel,Zusammenfassung,1
Transaktionstabelle,Tabelle,Struktur,1
Muster,Listen­form,Modell,1
Manipulationssprache,Muster,Rang,1
Manipulationssprache,Schlüssel,Zusammenfassung,1
Datumenmodell,Objektdatenbank,Sammlung,1
Objektdatenbanksystem,Sprache,Zusammensetzen,1
Quelltabelle,Denormalisierungsmuster,Ordnung,1
Computersystem,Datenmanipulationssprache,Zusammensetzung,1
Software,Hintergrundprogramm,Gegenstand,1
Software,Adressliste,Gegenstand,1
Objektdatenbankmodell,Schlüssel,Person,1
Sprache,Fremdschlüsselbegrenzung,Größe,1
Tabelle,Datenspeicher,Zusammenfassung,1
Logging,Manipulationssprache,Objekt,1
Warning,Feldname,Person,1
Manipulationssprache,Teil,Menge,1
Proxyserver,Edlich,Ergebnis,1
Artikelname,Liste,Sprechweise,1
Manipulationssprache,Primärschlüssel,Mittel,1
Versionsverwaltungssystem,Telemedium,Einheit,1
Transaktionstabelle,Datenspeichersystem,Struktur,1
Objektdatenbanksystem,Sicherheit,Menge,1
Datenverarbeitungssprache,Format,Güte,1
Hintergrundprogramm,Seite,Verzeichnis,1
Datenbanksprache,Datenaufsichtssprache,Mittel,1
Lookup-tabelle,Laufzeitinformation,Ordnung,1
Datenbankmodell,Entitätstyp,Lebewesen,1
Datenmanipulationssprache,Verarbeitung,Gruppe,1
Versionsverwaltungssystem,Auflösungsmuster,Zusammensetzung,1
Information,Fremdschlüssel,Verbesserung,1
Datenspeichersystem,Ausfallsicherheit,Taxon,1
Versionsverwaltungssystem,Datumenmenge,Vielzahl,1
Datenspeichersystem,System,Aufbau,1
Data-warehouse-system,Relationale-datenbank-muster,Art,1
Datenmanipulationssprache,Datenbanksprache,Vorstellung,1
Objektdatenbanksystem,Modell,Eigenschaft,1
Publikationsserver,Anwendungsseite,Teil,1
Warning,Spezialfall,Ruf,1
Objektdatenbanksystem,Datenaufsichtssprache,System,1
Sprache,Protokoll,Symbol,1
Muster,Setzen,Zen,1
System,Analysezweck,Einheit,1
Data-warehouse-system,Anwendergruppe,Vielzahl,1
Processing,Datumensatz,Objekt,1
Computersystem,Windows-system,Zusammensetzen,1
Datenspeichersystem,Nosql-datenbank,Gruppe,1
Sprache,Hauptspeicher,Konstrukt,1
Sprache,Datentyp,Raum,1
Windows-system,Dta-verfahren,Einheit,1
Manipulationssprache,Verfahren,Zusammenfassung,1
Datenbanksprache,Nosql-datenbank,Modell,1
System,Dokumentmenge,Modell,1
Datenspeichersystem,Dokumentmenge,Menge,1
Datenspeichersystem,Eda-datenbank,Zusammenfassung,1
Datenmanipulationssprache,Entitätstyp,Schicht,1
Tabelle,Verarbeitung,Menge,1
Datumenmodell,Zweck,Abbildung,1
Tracing,Teil,Objekt,1
Datenspeichersystem,Satz,Zusammenfassung,1
Computersystem,Transaktionsprotokoll,Einheit,1
Internet-information,Logdatei,Existenz,1
Information,Abfragesprache,Raum,1
Relationale-datenbank-muster,Datumenmodell,Muster,1
Data-warehouse-system,Manipulationssprache,Schema,1
Abhängigkeitsinformation,Ereignisprotokolldatei,Existenz,1
Windows-system,Tabellenform,Anzahl,1
Netzwerkdatenbankmodell,Lastenverteilung,Sammlung,1
Format,Entwicklung,Größe,1
Datenspeichersystem,Objektdatenbank,Einheit,1
Data-warehouse-system,Satz,Menge,1
Fehler,Protokoll,Tier,1
System,Nutzdaten,Art,1
Logdatei,Datei,Bestand,1
Windows-system,Form,Vielzahl,1
Tabelle,Modell,Struktur,1
Satz,Paket,Material,1
Tabelle,Lastenverteilung,Zusammenfassung,1
Data-warehouse-system,Datenbanksystem,Begriff,1
Hintergrundprogramm,Speichermedium,Bezeichnung,1
Datenspeichersystem,Transaktionsprotokoll,Gruppe,1
Datenspeichersystem,Open-source-datenbank,Vielzahl,1
Querverweistabelle,Paket,Anordnung,1
Objektdatenbanksystem,Bezüglich,Organisation,1
Tracing,Feldname,Bezeichnung,1
Datenbanksprache,Abfragesprache,Raum,1
Logdatei,Liste,Datei,1
Versionsverwaltungssystem,Information,Organisation,1
Modeling,Liste,Gegenstand,1
Versionsverwaltungssystem,Internet-information,Ordnung,1
System,Verteilung,Anzahl,1
Windows-system,Softwareprojekt,Zustand,1
Fremdschlüssel,Transaktionsprotokoll,Vermittlung,1
Datenspeichersystem,Muster,Einheit,1
Zieltabelle,Datenbankmodell,Ordnung,1
Sprache,Lastenverteilung,Vorgang,1
Datenmanipulationssprache,Datenverarbeitungssprache,Sprachfamilie,1
Datenaufsichtssprache,Laufzeitinformation,Symbol,1
System,Datenverarbeitungssprache,Zustand,1
Form,Hauptspeicher,Größe,1
Windows-system,Adressdaten,Kategorie,1
Format,Datentyp,Endzustand,1
Datenbanksystem,Code,Art,1
Berechnungsmodell,Archiv,Konstrukt,1
Single-server,Anwendungsseite,Liste,1
Medium,Verfahren,Arbeit,1
Modeling,Schlüssel,Bezeichnung,1
Fetching,Processing,Gegenstand,1
Lookup-tabelle,Projekt,Ordnung,1
Tabellenform,Typbegriff,Abbildung,1
Datenmanipulationssprache,Zweck,Zustand,1
Referenztabelle,Windows-system,Ordnung,1
Sicherheitsmuster,Datumenstruktur,Vielzahl,1
Datenspeichersystem,Datumenstruktur,Kategorie,1
Manipulationssprache,Muster,Menge,1
Single-server,Klasse,Konzept,1
Objektdatenbanksystem,Datenmanipulationssprache,Zustand,1
Anbieterserver,Registration,Konzept,1
Manipulationssprache,Denormalisierungsmuster,Aussehen,1
Versionsverwaltungssystem,Medium,Einrichtung,1
Manipulationssprache,Muster,Taxon,1
Versionsverwaltungssystem,Windows-system,Aussehen,1
Computersystem,Xml-format,Menge,1
Modell,Typbegriff,Abbildung,1
Referenztabelle,Klasse,Struktur,1
Rdf-format,Zweck,Größe,1
Fehler,Analysezweck,Stelle,1
Manipulationssprache,Sprache,Aufbau,1
System,Ausfallsicherheit,Gruppe,1
Datenbanksystem,Schlüssel,Einrichtung,1
Datenbanksystem,Telemedium,Begriff,1
Information,Entwicklung,Sammlung,1
Single-server,Batch-transaktion,Liste,1
Anbieterserver,Datumenbestand,Konzept,1
Manipulationssprache,Protokolldatei,Kommunikation,1
Information,Nutzdaten,Beseitigung,1
Mastertabelle,Abfragesprache,Struktur,1
Sprache,Klasse,Raum,1
Geschäftstransaktion,Sprachteil,Kleidungsstück,1
Datenbanksystem,Form,Art,1
Feldname,Bibliothek,Kleidungsstück,1
Manipulationssprache,Ereignisprotokoll,Objekt,1
Datenbanksystem,Dokumentmenge,Gruppe,1
Manipulationssprache,Sprache,Zusammenfassung,1
Anbieterserver,Lastenverteilung,Ergebnis,1
Dokumentenserver,Softwarelösung,Software,1
Datenbanksystem,Datentyp,Aufbau,1
Netzwerkinformation,Schlüssel,Bestand,1
Sprache,Datenspeicher,Person,1
Objektdatenbanksystem,Abfragesprache,Anzahl,1
Sprache,Fehler,Zeichen,1
Fetching,Rdf-format,Gegenstand,1
Datenspeichersystem,Datumenstruktur,Einheit,1
Versionsverwaltungssystem,Struktur,Aufbau,1
Windows-system,Anwendung,Aufbau,1
Proxyserver,Klasse,Konzept,1
Verantwortlich,Applikation,Verwenden,1
E-mail-server,Dini-datenbank,Konzept,1
Publikationsserver,Installationsprogramm,Liste,1
Muster,Verarbeitung,Schicht,1
Manipulationssprache,Datentyp,Art,1
Beginning,Spezialfall,Ruf,1
Information,Ereignisprotokolldatei,Beseitigung,1
Datenspeichersystem,Menge,Vorgang,1
Sprache,Anwendergruppe,Vielzahl,1
Datenmanipulationssprache,Teil,Klasse,1
Protokolldatei,Primärschlüssel,Daten,1
Opus-server,Gurocksoftware,Teil,1
Server,Seite,Karten,1
Versionsverwaltungssystem,Listen­form,Zusammenfassung,1
Manipulationssprache,Tabellenform,Zustand,1
Processing,Satz,Objekt,1
Berechnungsmodell,Medium,Lebewesen,1
E-mail-server,Installationsprogramm,Liste,1
Datenspeichersystem,Datenaufsichtssprache,Zusammenfassung,1
Server,Paketquelle,Element,1
Manipulationssprache,Datum,Kategorie,1
Datenmanipulationssprache,Sprache,Begriff,1
Datenbankanwendung,Applikation,Form,1
Manipulationssprache,Abhängigkeitsinformation,Eigenschaft,1
Datenspeichersystem,System,Aussehen,1
Sprache,Bestand,Modell,1
Datenbanksprache,Installieren,Gruppe,1
Data-warehouse-system,Bestand,Einheit,1
Versionsverwaltungssystem,Protokoll,Gruppe,1
Adressdaten,Nettodaten,Verbesserung,1
Sprache,Zustand,Schicht,1
Manipulationssprache,Datumensatz,Gruppe,1
Logging,Adressliste,Bezeichnung,1
Publikationsserver,Gurocksoftware,Programm,1
Netzwerkdatenbankmodell,Datumenmodell,Konstrukt,1
Information,Analysezweck,Raum,1
Dokumentmenge,Ereignisprotokoll,Masse,1
Manipulationssprache,Menge,Gruppe,1
Processing,Applikation,Person,1
System,Auflösungsmuster,Vielzahl,1
Single-server,Installationsprogramm,Programm,1
Netzwerkinformation,Ereignisprotokolldatei,Existenz,1
System,Open-source-datenbank,Gruppe,1
Sprache,Architektur,Modell,1
Versionsverwaltungssystem,Datenverarbeitungssprache,Schema,1
Datenbanksystem,Auflösungsmuster,Aufbau,1
Beginning,Name,Objekt,1
Anbieterserver,Archivsoftware,Programm,1
Windows-system,Internet-information,Art,1
System,Objektdatenbank,Menge,1
Data-warehouse-system,Datumenmenge,Kategorie,1
Fehler,Anwendung,Tier,1
Objektdatenbankmodell,Form,Konstrukt,1
Computersystem,Antimuster,Zustand,1
Master-server,Grafiksoftware,Liste,1
Protokoll,Teil,Stoff,1
Datenbanksprache,Sprache,Rang,1
Satz,Analysezweck,Beschwerden,1
Computersystem,Kundennummer,Schema,1
E-mail-server,Hochschulschriftenserver,Programm,1
System,Stapelverarbeitung,Sammlung,1
Data-warehouse-system,Universität,Einrichtung,1
Processing,Schlüssel,Ruf,1
Datenbanksprache,Abfragesprache,Kategorie,1
Objektdatenbanksystem,Datenbank-)abfragesprache,System,1
Tracing,Telemedium,Person,1
Datenmanipulationssprache,Architektur,Einheit,1
Tabelle,Objektdatenbanksystem,Zustand,1
Processing,Applikation,Tier,1
Preprint-server,Server,Computer,1
Netzwerkdatenbankmodell,Liste,Lebewesen,1
Harvesting,Ereignisprotokoll,Gegenstand,1
Querverweistabelle,Modell,Struktur,1
Manipulationssprache,Abhängigkeitsinformation,System,1
Protokolldatei,Adressdaten,Information,1
Datenbanksystem,Artikelnummer,Vorgang,1
Data-warehouse-system,Fall,Eigenschaft,1
Modeling,Artikelname,Ruf,1
Data-warehouse-system,Muster,Menge,1
Lookup-tabelle,Ansi-sparc-architektur,Ordnung,1
Datenbanksystem,Entwicklung,Anzahl,1
Objektdatenbanksystem,Federation,Gruppe,1
Versionsverwaltungssystem,Datenspeichersystem,Schema,1
Datenspeichersystem,Programmzustand,Einheit,1
Beginning,Artikelname,Bezeichnung,1
Datenmanipulationssprache,Systementwicklung,Eigenschaft,1
Datenspeichersystem,Muster,Zusammenfassung,1
Manipulationssprache,Architektur,Anzahl,1
Beginning,Artikelname,Name,1
Windows-system,Laufzeitinformation,System,1
Batch-transaktion,Entwicklung,Operation,1
System,Anwendergruppe,Rang,1
Data-warehouse-system,Windows-system,Menge,1
Server,Paketquelle,Gegenstand,1
Zieltabelle,Versionsverwaltungssystem,Anordnung,1
Tracing,Adressliste,Person,1
Data-warehouse-system,Datei,Kategorie,1
Proxyserver,Anbieterserver,Ergebnis,1
Windows-system,Datenbanksprache,Art,1
Modeling,Xml-format,Objekt,1
Computersystem,Struktur,Zusammensetzen,1
Tracing,Spezialfall,Objekt,1
Quelltabelle,Artikelnummer,Struktur,1
Telemedium,Peer-to-peer-netzwerk,Stoff,1
Lookup-tabelle,Antimuster,Ordnung,1
System,Eda-datenbank,Vielzahl,1
Anbieterserver,Anwendungsseite,Ergebnis,1
Manipulationssprache,Versionsverwaltung,Organisation,1
Medium,Seite,Stoff,1
