term1,term2,related
Verfahren,Abfragesprache,0
Zweck,Datenänderung,0
Abfragesprache,Laufzeitfehler,0
Laufzeitinformation,Single-server,0
Geschäftstransaktion,Format,0
Zustand,Sicherheit,0
Humboldt-universität,Datenaufsichtssprache,0
Eda-datenbank,Quelle,0
Netzwerkinformation,Architektur,0
Randdatum,Mastertabelle,0
Projekt,Csv-dateien,0
Datumenfeld,Kundennummer,0
Ereignisprotokolldatei,Datenänderung,0
Sicherheit,Systementwicklung,0
Form,Abfragesprache,0
Nutzerverhalten,Menge,0
Graphdatenbanken,Verarbeitung,0
System,Installationsprogramm,0
Programm,Objektdatenbankmodell,0
Logdatei,Stapelverarbeitung,0
Eda-datenbank,Feld,0
Eda-datenbank,Typ,0
Antimuster,Anwendungsseite,0
Datumenstruktur,Paketquelle,0
Zieltabelle,Teil,0
Protokoll,Programmieraufwand,0
Lookup-tabelle,Installationsprogramm,0
Leistungsproblem,Zieltabelle,0
Gurocksoftware,Zweck,0
Format,Federation,0
Applikation,Systementwicklung,0
Applikation,Ereignisprotokoll,0
Auswertung,Telemedium,0
Geschäftstransaktion,Datumenmenge,0
Setzen,Rdf-format,0
Protokoll,Benutzerfehler,0
Zurücksetzen,Listen­form,0
Versionsverwaltung,Fall,0
Fehler,Ereignisprotokolldatei,0
Objektklasse,Anwendungsseite,0
Adressdaten,Objektdatenbanken,0
Universität,Adressliste,0
Datentyp,Software,0
Applikation,Code,0
Kundennummer,Datumensatz,0
Nutzdaten,Laufzeitfehler,0
Tabellenform,Protokoll,0
Verarbeitung,Logdatei,0
Anwendungsseite,Primärschlüssel,0
Datenänderung,Auflösungsmuster,0
Internet-information,Server,0
Antimuster,Abhängigkeitsinformation,0
Zustand,Liste,0
Satz,Projektarchiv,0
Medium,Netzwerkinformation,0
Nosql-datenbank,Verfahren,0
Anwendungsseite,Masseneinsatz,0
Objektdatenbanken,Entitätstyp,0
Datenbank-)abfragesprache,Zustand,0
Publikationsserver,Ereignisprotokolldatei,0
Logdatei,Artikelnummer,0
Lastverteilung,Datumensatz,0
Auswertung,Mastertabelle,0
Datumenfeld,Datumensatz,0
Kundennummer,Dini-datenbank,0
Zweck,Logdateien,0
Analysezweck,Randdatum,0
Logging,Datenspeichersystem,0
Datum,Opus-server,0
Netzwerkinformation,Datenbankmodell,0
Batch-transaktion,Information,0
Auflösungsmuster,Anwendungsseite,0
Format,Fehler,0
Typbegriff,Teilsprache,0
Protokolldatei,Datenbank-)abfragesprache,0
Publikationsserver,Versionsverwaltung,0
Installieren,Paketverwaltung,0
Datumenstruktur,Datenbanksysteme,0
Muster,Laufzeitinformation,0
Liste,Objektdatenbanken,0
Protokoll,Sperrverwaltung,0
Netzwerkinformation,Edlich,0
Verfahren,Datei,0
Objektklasse,Seite,0
Bezüglich,Systembeschreibung,0
Versionsverwaltung,Gurocksoftware,0
System,Software,0
Code,Edlich,0
Anwendung,Internet-information,0
Einsatz,Projektarchiv,0
Objektdatenbanken,Bibliothek,0
Logdateien,Abfragesprache,0
Verantwortlich,Problem,0
Entitätstyp,Abfragesprache,0
Setzen,Installationsprogramm,0
Systementwicklung,Tracing,0
Objektdatenbanksystem,Server,0
Schlüssel,Softwareprojekt,0
Adressliste,Objektklasse,0
Verhalten,Kundennummer,0
Datenbanksprache,Gurocksoftware,0
Abfragesprache,Applikation,0
Entwicklung,Verhalten,0
Abhängigkeitsinformation,Applikation,0
Datenbankanwendung,Systementwicklung,0
Fremdschlüssel,Hashtabelle,0
Lastverteilung,Zurücksetzen,0
Antimuster,Logging-datenbanken,0
Datum,Rdf-format,0
Datei,Fremdschlüsselbegrenzung,0
Log-dateien,Teilsprache,0
Objektdatenbankmodell,Protokolldatei,0
Teilsprache,Server,0
Nosql-datenbanken,Klasse,0
Programm,Programmieraufwand,0
Publikationsverbund,Kundennummer,0
Verhalten,Analysezweck,0
Logdatei,Code,0
Artikelname,Denormalisierungsmuster,0
Programm,Operations-datenbanken,0
Hintergrundprogramm,Format,0
Satz,Echtzeitauswertung,0
Zustand,Ereignisprotokolldatei,0
Typ,Fehler,0
Verarbeitung,Netzwerkinformation,0
Nutzungsdatum,Benutzerfehler,0
Sprachteil,Systementwicklung,0
Zusammensetzen,Abfragesprache,0
Datenbanksysteme,Seite,0
Entwicklung,Adressdaten,0
Hashtabelle,Eintrag,0
Satz,Protokolldateien,0
Abhängigkeitsinformation,Einsatz,0
Laufzeitfehler,Datei,0
Nosql-datenbanken,Ereignisprotokolldatei,0
Datenbanktabelle,Entwicklung,0
Aufwand,Datumensatz,0
Humboldt-universität,Rdf-format,0
Streaming-media-applikation,Antimuster,0
Datumenstruktur,Transaktionsprotokoll,0
Logging-datenbanken,Rdf-format,0
Randdatum,Dta-verfahren,0
Applikation,Artikelnummer,0
Masseneinsatz,Quellcodedateien,0
Programm,Nettodaten,0
Paketverwaltung,Protokoll,0
Fetching,Zurücksetzen,0
Tabelle,Objektdatenbanken,0
Fotodatum,Systementwicklung,0
Ereignisprotokolldatei,Verteilungsmuster,0
Fehler,Bestand,0
Telemedium,Passwort,0
Sperrverwaltung,Medium,0
Typ,Laufzeitfehler,0
Projektdatum,Adressdaten,0
Lastverteilung,Abfragesprache,0
Transaktion,Netzwerkdatenbankmodell,0
Benutzerfehler,Ereignisprotokoll,0
Projektarchiv,Fall,0
Streaming-media-applikation,Teilsprache,0
Sperrverwaltung,Artikelnummer,0
Einsatz,Struktur,0
Log-dateien,Zweck,0
Abhängigkeitsinformation,Zusammensetzen,0
Federation,Leistungsproblem,0
Abfragesprache,Echtzeitauswertung,0
Projekt,Publikationsverbund,0
Logdatei,Bezüglich,0
Internet-information,Name,0
Antimuster,Artikelnummer,0
Systementwicklung,Open-source-datenbank,0
Paketverwaltung,Processing,0
Transaktionsprotokoll,Datenbankanwendung,0
Artikelname,Datei,0
Seite,Antimuster,0
Internet-information,Seite,0
Nutzerverhalten,Fehler,0
Zusammensetzen,Registration,0
Einsatz,Fotodatum,0
Kundennummer,Nettodaten,0
Edlich,Datumensatz,0
Einheitlich,Kundennummer,0
Programmzustand,Abfragesprache,0
Kundennummer,Listen­form,0
Dini-datenbank,Speichermedium,0
Datumenstruktur,Fotodatum,0
Ereignisprotokoll,Benutzerfehler,0
Lookup-tabelle,Datenbankanwendung,0
Objektklasse,Schlüssel,0
Analysezweck,Beschreibung,0
Stapelverarbeitung,Fremdschlüssel,0
Struktur,Applikation,0
Aufwand,Anwendung,0
Datenbank-)abfragesprache,Zurücksetzen,0
Programmzustand,Teil,0
Datenspeichersystem,Systembeschreibung,0
Paketquelle,Protokoll,0
Mastertabelle,Nutzungsdatum,0
Querverweistabelle,Master-server,0
Quellcodedateien,Datumenfeld,0
Systementwicklung,Datumenfeld,0
Paketverwaltung,Benutzerfehler,0
Rdf-format,Geschäftstransaktion,0
Bibliothek,Transaktionsprotokoll,0
Ausfallsicherheit,Klasse,0
Anwendungsseite,Auswertung,0
Querverweistabelle,Laufzeitfehler,0
Artikelname,Abfragesprache,0
Protokoll,Auswertung,0
Internet-information,Anbieterserver,0
Fehler,Stapelverarbeitung,0
Batch-transaktion,Fehler,0
Datenbank-)abfragesprache,Adressdaten,0
Seite,Netzwerkinformation,0
Versionsverwaltung,Datumensatz,0
Speicher,Seite,0
Datenaufsichtssprache,Problem,0
Seite,Gruppe,0
Ereignisprotokolldatei,Anwendungsseite,0
Auflösungsmuster,Einsatz,0
Zustand,Anwendung,0
Einheitlich,Transaktionsprotokoll,0
Programm,Stapelverarbeitung,0
Nettodaten,Standardverhalten,0
Edlich,Protokoll,0
Auswertung,Master-server,0
Datenbeschreibung,Protokolldateien,0
Sperrverwaltung,Protokoll,0
Aktualisieren,Transaktionsprotokoll,0
Nettodaten,Leistungsproblem,0
Fehler,Listen­form,0
Fall,Nosql-systeme,0
Windows-system,Blog-eintrag,0
Projektarchiv,Anwendung,0
Datenbanksystem,Batch-transaktion,0
Abhängigkeitsinformation,Objektdatenbanken,0
Entwicklung,Benutzerfehler,0
Datenbankmodell,Abhängigkeitsinformation,0
Ascii-code,Attribut,0
Softwarelösung,Zweck,0
Software,Logdatei,0
Adressliste,Echtzeitauswertung,0
Edlich,Ereignisprotokoll,0
Edlich,Programm,0
Primärschlüssel,Sperrverwaltung,0
Spezialfall,Attribut,0
Entitätstyp,Server,0
Verfahren,Name,0
Universität,Datenänderung,0
Datenbank-)abfragesprache,Hauptspeicher,0
Laufzeitinformation,Datumenstruktur,0
Schlüssel,Verteilungsmuster,0
Hauptspeicher,Telemedium,0
Verarbeitung,Nutzungsdatum,0
Programmpaket,Primärschlüssel,0
Zusammensetzen,Objektdatenbank,0
Laufzeitfehler,Verfahren,0
Stapelverarbeitung,Primärschlüssel,0
Systementwicklung,Paketverwaltung,0
Attribut,Fehler,0
Sächsisch,Verarbeitung,0
Transaktion,Netzwerkinformation,0
Datensatzbegrenzung,Datumensatz,0
Format,Randdatum,0
Datenbank-)abfragesprache,Datumenbestand,0
Einheitlich,Verarbeitung,0
Zieltabelle,Bezüglich,0
Eda-datenbank,Applikation,0
Verteilung,Verantwortlich,0
Benutzerfehler,Datenänderung,0
Code,Logging,0
Zustand,Nutzdaten,0
Projekt,Protokolldateien,0
Registration,Logdatei,0
Anwendungsseite,Dokumentmenge,0
Datenspeicher,Adressliste,0
Primärschlüssel,E-mail-server,0
Datenspeicher,Speichermedium,0
Logdateien,Speichermedium,0
Transaktionstabelle,Archivsoftware,0
Randdatum,Geschäftstransaktion,0
Fehler,Einheitlich,0
Applikation,Setzen,0
Anwendung,Abhängigkeitsinformation,0
Objektdatenbanksysteme,Systementwicklung,0
Entitätstyp,History-tabelle,0
Dokumenten-server,Beginning,0
Fremdschlüsselbegrenzung,Verteilungsmuster,0
Listen­form,Abfragesprache,0
Datei,Berechnungsmodell,0
Einsatz,Verhalten,0
Programmieraufwand,Dini-datenbank,0
History-tabelle,Upgrade,0
Fall,Begriff,0
Protokolldatei,Zweck,0
Datenspeichersystem,Batch-transaktion,0
Ereignisprotokoll,Anwendung,0
Standardverhalten,Versionsverwaltung,0
Bibliothek,Satz,0
Ereignisprotokoll,Sperrverwaltung,0
Beschreibung,Lastverteilung,0
Applikation,Protokoll,0
Objektdatenbank,Nettodaten,0
Netzpublikation,Einsatz,0
Nosql-systeme,Datensatzbegrenzung,0
Ereignisprotokoll,Adressdaten,0
Seite,Attribut,0
Anwendungsseite,Spezialfall,0
Typ,Fall,0
Benutzerfehler,Verteilung,0
Zurücksetzen,Entwicklung,0
Datei,Spezialfall,0
Peer-to-peer-netzwerk,Software,0
Adressdaten,Format,0
Auflösungsmuster,Ascii-code,0
Tabellenform,Operations-datenbanken,0
Setzen,Analysezweck,0
Ereignisprotokoll,Streaming-media-applikation,0
Ausfallsicherheit,Menge,0
Abfragesprache,Projektdatum,0
Teil,Open-source-datenbank,0
Fall,Dta-verfahren,0
Datumenbestand,Satz,0
Installieren,Artikelnummer,0
Objektdatenbankmodell,Systemsoftware,0
Xml-format,Änderung,0
Grafiksoftware,Antimuster,0
Datei,Zweck,0
Log-dateien,Artikelnummer,0
Streaming-media-applikation,Programmieraufwand,0
Zweck,Softwareprojekt,0
Stapelverarbeitung,Fall,0
Laufzeitfehler,Gurocksoftware,0
Stapelverarbeitung,Harvesting,0
Projekt,Fehler,0
Fehler,Nettodaten,0
Internet-information,Nosql-datenbank,0
Fehler,Anwendungssoftware,0
Laufzeitinformation,Echtzeitauswertung,0
Protokoll,Website,0
Universität,Spezialfall,0
Fehler,Projekt,0
Artikelnummer,Datumensatz,0
Datumenstruktur,Protokoll,0
Artikelnummer,Entwicklung,0
Datentyp,Speichermedium,0
Anwendungsprogramm,Tabellenform,0
Verteilung,Artikelname,0
Kundennummer,Csv-dateien,0
Tabelle,Fetching,0
Gurocksoftware,Fehler,0
Installationsprogramm,Xml-format,0
Versionsverwaltung,Speichermedium,0
Änderung,Dta-verfahren,0
Open-source-datenbank,Datei,0
Teil,Datenbankanwendung,0
Datumenmenge,Datentyp,0
Projektdatum,Preprint-server,0
Projekt,Spezialfall,0
Rdf-format,Bezüglich,0
Archivsoftware,Protokoll,0
Datumenbestand,Attribut,0
Datumensatz,Applikation,0
Rdf-format,Denormalisierungsmuster,0
Menge,Benutzerfehler,0
Transaktionstabelle,Applikation,0
Proxyserver,Benutzerfehler,0
Zusammensetzen,Fetching,0
Ereignisprotokoll,Edlich,0
Auswertung,Abfragesprache,0
Adressdaten,Datumenfeld,0
Objektklasse,Kundennummer,0
Publikation,Anwendungsseite,0
Bezüglich,Laufzeitfehler,0
Typ,Nutzdaten,0
Versionsverwaltung,Information,0
Datentyp,Liste,0
Teil,Netzwerkinformation,0
Struktur,Nosql-datenbank,0
Datenbanksysteme,Satz,0
Tracing,Datumenbestand,0
Protokolldatei,Entwicklung,0
Satz,Begriff,0
Einheitlich,Datenverarbeitungssprache,0
Zustand,Benutzerfehler,0
Datumenfeld,Laufzeitfehler,0
Datenbankanwendung,Netzwerkinformation,0
Zusammensetzen,Netzwerkdatenbankmodell,0
Projektdatum,Verteilungsmuster,0
Datumenfeld,Spezialfall,0
Geschäftstransaktion,Änderung,0
Publikation,Verhalten,0
Datumensatz,Kundennummer,0
Sicherheitsmuster,Systembeschreibung,0
Stapelverarbeitung,Satz,0
Datumenmenge,Datei,0
Klasse,Edlich,0
Format,Paketverwaltung,0
Entitätstyp,Applikation,0
Kundennummer,Entwicklung,0
Entwicklung,Auflösungsmuster,0
Transaktionsprotokoll,Ascii-code,0
Fehler,Verwaltung,0
Transaktionstabelle,Medium,0
Projekt,Kundennummer,0
Verarbeitung,Fehler,0
Anwendungsseite,Nosql-datenbanken,0
Änderung,Artikelnummer,0
Feldname,System,0
Dta-verfahren,Einsatz,0
Fetching,Sicherheitsmuster,0
Opus-server,Benutzerfehler,0
Protokolldatei,Bezüglich,0
Verantwortlich,Tabellenform,0
Protokolldatei,Feld,0
Datenverarbeitungssprache,Batch-transaktion,0
Seite,Randdatum,0
Liste,Transaktionsprotokoll,0
Publikationsverbund,Datum,0
Xml-format,Auswertung,0
Tabellenform,Paket,0
Echtzeitauswertung,Telemedium,0
Masseneinsatz,Fall,0
Typ,Systemsoftware,0
Projektdatum,Nosql-datenbank,0
Logging-datenbanken,Liste,0
Nosql-datenbank,Log-dateien,0
Schlüssel,Verfahren,0
Anwendungsseite,Datei,0
Laufzeitinformation,Entwicklung,0
Lastverteilung,Anwendungsseite,0
Sicherheit,Rdf-format,0
Verfahren,Dini-datenbank,0
Log-dateien,Speicher,0
Leistungsproblem,Eda-datenbank,0
Zweck,Bestand,0
Archiv,Speichermedium,0
Feldname,Archivsoftware,0
Logdatei,Zurücksetzen,0
Anwendungsseite,Laufzeitinformation,0
Dini-datenbank,Seite,0
Zweck,Projekt,0
Verteilungsmuster,Telemedium,0
Dokumentenserver,Publikationsverbund,0
Artikelnummer,Datenbeschreibung,0
Humboldt-universität,Verteilungsmuster,0
Nutzerverhalten,Archiv,0
Zweck,Masseneinsatz,0
Nettodaten,Abfragesprache,0
Fall,Batch-transaktion,0
Kundennummer,Stapelverarbeitung,0
Peer-to-peer-netzwerk,Datenspeicher,0
Nosql-systeme,Problem,0
Protokoll,Artikelnummer,0
Einheitlich,Programmpaket,0
Single-server,Adressdaten,0
Entitätstyp,Internet-information,0
Nutzungsdatum,Fehler,0
Dini-datenbank,Anwendungsseite,0
Entwicklung,Netzwerkinformation,0
Problem,Teilsprache,0
Teilsprache,Adressliste,0
Verfahren,Kundennummer,0
Ereignisprotokolldatei,Ascii-code,0
Paket,Nutzungsdatum,0
Open-source-datenbank,Paket,0
Logging,Querverweistabelle,0
Anwendungsseite,Projekt,0
Satz,Nosql-datenbank,0
Verantwortlich,Transaktionsprotokoll,0
Typbegriff,Publikation,0
Code,Satz,0
Datumenstruktur,Peer-to-peer-netzwerk,0
Internet-information,Spezialfall,0
Datumensatz,Datenbanktabelle,0
Benutzerfehler,Preprint-server,0
Preprint-server,Datenbank-)abfragesprache,0
Lösung,Benutzerfehler,0
Artikelnummer,Gruppe,0
Batch-transaktion,Rdf-format,0
Batch-transaktion,Objektdatenbanksysteme,0
Datumenfeld,Peer-to-peer-netzwerk,0
Logging-datenbanken,Systemsoftware,0
Auswertung,Datumensatz,0
Open-source-datenbank,Beschreibung,0
Objektdatenbankmodell,Transaktion,0
Dokumentmenge,Sperrverwaltung,0
Datum,Nettodaten,0
Datei,Code,0
Sicherheitsmuster,Einsatz,0
Master-server,Datensatzbegrenzung,0
Verteilung,Ereignisprotokoll,0
Xml-format,Softwareprojekt,0
Datumenstruktur,Systementwicklung,0
Anwendungsseite,Stapelverarbeitung,0
Ansi-sparc-architektur,Verarbeitung,0
Struktur,Primärschlüssel,0
Artikelnummer,Denormalisierungsmuster,0
Nutzungsdatum,Kundennummer,0
Beginning,Mastertabelle,0
Verarbeitung,Programmieraufwand,0
Eintrag,Fehler,0
Modeling,Attribut,0
Nutzerverhalten,Blog-eintrag,0
Archivsoftware,Transaktionsprotokoll,0
Datenaufsichtssprache,Installationsprogramm,0
Gruppe,Sicherheit,0
Logdateien,Transaktionsprotokoll,0
Softwareprojekt,Anwendungsseite,0
Systembeschreibung,Fehler,0
Installationsprogramm,Verfahren,0
Quelle,Systementwicklung,0
Verbund,Logging,0
Tracing,System,0
Fotodatum,Streaming-media-applikation,0
Netzpublikation,Denormalisierungsmuster,0
Datenbanksysteme,Form,0
Seite,Speicher,0
Stapelverarbeitung,Artikelnummer,0
Datumenstruktur,Datenbanktabelle,0
Adressliste,Zustand,0
Datei,Bezüglich,0
Leistungsproblem,Datentyp,0
Fall,Anwendungsseite,0
Projektarchiv,Bestand,0
Fall,Seite,0
Open-source-datenbank,Datumensatz,0
Fehler,Datenbanksysteme,0
Operations-datenbanken,Netzwerkinformation,0
Quelltabelle,Verantwortlich,0
Abfragesprache,Open-source-datenbank,0
Datenbanksystem,Beginning,0
Archivsoftware,Randdatum,0
Klasse,Zweck,0
Protokolldateien,Zurücksetzen,0
Programmieraufwand,Information,0
Datumensatz,Tabellenform,0
Analysezweck,Feld,0
Satz,Paketverwaltung,0
Aktualisieren,Protokoll,0
Datenbanksysteme,Adressdaten,0
Applikation,Kundennummer,0
Datumenbestand,Logdateien,0
Anwendungsprogramm,Kundennummer,0
Benutzerfehler,Quellcodedateien,0
Struktur,Programm,0
Dini-datenbank,Protokoll,0
Internet-information,Operations-datenbanken,0
Artikelnummer,Quellcodedateien,0
Proxyserver,Upgrade,0
Querverweistabelle,Speicher,0
Sprache,Datum,0
Operations-datenbanken,Datenbanksprache,0
Protokoll,Adressliste,0
Standardverhalten,Protokoll,0
Klasse,Attribut,0
Datumensatz,Sicherheit,0
Upgrade,Systemsoftware,0
Sperrverwaltung,Anwendung,0
Nutzungsdatum,Anwendungsseite,0
Abfragesprache,Speicher,0
Rdf-format,Nosql-systeme,0
Processing,Datei,0
Datenverarbeitungssprache,Lastenverteilung,0
Laufzeitinformation,E-mail-server,0
Peer-to-peer-netzwerk,Nutzdaten,0
Datei,Grafiksoftware,0
Datumensatz,Umgekehrter,0
Verhalten,Ereignisprotokolldatei,0
Datumenstruktur,Teil,0
Versionsverwaltung,Ascii-code,0
Teilsprache,Datenänderung,0
Transaktionsprotokoll,Laufzeitfehler,0
Typ,Abfragesprache,0
Verarbeitung,Gruppe,0
Harvesting,Nettodaten,0
Protokolldatei,Referenztabelle,0
Fehler,Softwareprojekt,0
Netzwerk,Lastverteilung,0
Verwaltung,Datumensatz,0
Protokoll,Projekt,0
Datenbanktabelle,Fehler,0
Nutzdaten,Teil,0
Referenztabelle,Telemedium,0
Abhängigkeitsinformation,Edlich,0
Analysezweck,Bibliothek,0
Ascii-code,Graphdatenbanken,0
Schlüssel,Speicher,0
Klasse,Fremdschlüssel,0
Tabellenform,Einheitlich,0
Sprachteil,Änderung,0
Datum,Peer-to-peer-netzwerk,0
Verantwortlich,Warning,0
Datenbanksystem,Server,0
Kundennummer,Einheitlich,0
Verantwortlich,Nutzungsdatum,0
Datenänderung,Objektdatenbanken,0
Nosql-datenbanken,Datumensatz,0
Edlich,Transaktionsprotokoll,0
Form,Datum,0
Netzpublikation,Feld,0
Adressdaten,Klasse,0
Datenbankanwendung,Feldname,0
Rdf-format,Versionsverwaltung,0
Datenaufsichtssprache,Quellcodedateien,0
Kundennummer,Entitätstyp,0
Abfragesprache,Universität,0
Anwendung,Laufzeitinformation,0
Data-warehouse-system,Setzen,0
Dokumentenserver,Log-dateien,0
Harvesting,Änderung,0
Netzpublikation,Versionsverwaltung,0
Echtzeitauswertung,Protokoll,0
Logdateien,Datei,0
Netzwerkinformation,Denormalisierungsmuster,0
Laufzeitfehler,Entwicklung,0
Problem,Analysezweck,0
Transaktion,Xml-format,0
Projekt,Ereignisprotokoll,0
Verfahren,Schlüssel,0
Primärschlüssel,Preprint-server,0
Verwaltung,Anbieterserver,0
Adressliste,Protokoll,0
Format,Humboldt-universität,0
Entitätstyp,Datumensatz,0
Hochschulschriftenserver,Quelltabelle,0
Sprachteil,Fotodatum,0
Code,Benutzerfehler,0
Dta-verfahren,Softwareprojekt,0
Archiv,Objektklasse,0
Nosql-datenbank,Kundennummer,0
Auswertung,Geschäftstransaktion,0
Benutzerfehler,Listen­form,0
Masseneinsatz,Menge,0
Spezialfall,Blog-eintrag,0
Antimuster,Speicher,0
Objektdatenbanken,Benutzerfehler,0
Verbund,Kundennummer,0
Edlich,Auswertung,0
Antimuster,Nosql-datenbanken,0
Änderung,Teilsprache,0
Struktur,Nutzungsdatum,0
Fremdschlüsselbegrenzung,Logdatei,0
Lösung,Zweck,0
Registration,Nutzdaten,0
Hashtabelle,E-mail-server,0
Dini-datenbank,Analysezweck,0
Ereignisprotokoll,Graphdatenbanken,0
Datenbank-)abfragesprache,Dta-verfahren,0
Masseneinsatz,Xml-format,0
Leistungsproblem,Logging,0
Menge,Csv-dateien,0
Aktualisieren,Netzwerk,0
Listen­form,Fremdschlüssel,0
Archivsoftware,Nettodaten,0
Verteilungsmuster,Warning,0
Fremdschlüssel,Format,0
Sicherheitsmuster,Publikation,0
Seite,Dini-datenbank,0
Logdatei,Xml-format,0
Netzwerk,Proxyserver,0
Programmpaket,Randdatum,0
Eda-datenbank,Seite,0
Sprache,Blog-eintrag,0
Zustand,Fehler,0
Systementwicklung,Netzwerkinformation,0
Teilsprache,Antimuster,0
Xml-format,Peer-to-peer-netzwerk,0
Datenbankanwendung,Kundennummer,0
Laufzeitinformation,Speicher,0
Graphdatenbanken,Edlich,0
Archiv,Satz,0
Anwendung,Ereignisprotokoll,0
Softwareprojekt,Kundennummer,0
Fall,Telemedium,0
Paketverwaltung,Struktur,0
Applikation,Datumenfeld,0
Systementwicklung,Fehler,0
Hashtabelle,Nosql-datenbank,0
Anwendungsseite,Datum,0
Tabellenform,Transaktionsprotokoll,0
Satz,Typbegriff,0
Projekt,Teilsprache,0
Datumensatz,Laufzeitfehler,0
Dini-datenbank,Form,0
Information,Applikation,0
Paket,Harvesting,0
Listen­form,Datumenfeld,0
Listen­form,Protokoll,0
Verbund,Archivsoftware,0
Schlüssel,Preprint-server,0
Datentyp,Passwort,0
Publikationsverbund,Bestand,0
Begriff,Satz,0
Einsatz,Streaming-media-applikation,0
Fremdschlüssel,Verwaltung,0
Stapelverarbeitung,Format,0
Attribut,Paket,0
Satz,Gurocksoftware,0
Menge,Anwendergruppe,0
Protokoll,Verteilung,0
Abfragesprache,Tabellenform,0
Nosql-datenbank,Netzwerkinformation,0
Artikelnummer,Leistungsproblem,0
Satz,Softwarelösung,0
Zweck,Adressdaten,0
Sprache,Systemsoftware,0
Anwendungssoftware,Logging,0
Verantwortlich,Muster,0
Software,Tabellenform,0
Architektur,Verantwortlich,0
Hintergrundprogramm,Einheitlich,0
Entwicklung,Datenbeschreibung,0
Information,Artikelname,0
Referenztabelle,Datumenmenge,0
Medium,Lastenverteilung,0
Fehler,Auflösungsmuster,0
Archiv,Benutzerfehler,0
Tabellenform,Paketverwaltung,0
Master-server,Logdatei,0
Anwendungsprogramm,Open-source-datenbank,0
Paketquelle,Eda-datenbank,0
Server,Mastertabelle,0
Preprint-server,Laufzeitinformation,0
Bestand,Registration,0
Datenverarbeitungssprache,Sperrverwaltung,0
Tracing,Attribut,0
Kundennummer,Datumenbestand,0
Struktur,Adressdaten,0
Fehler,Datenbeschreibung,0
Listen­form,Echtzeitauswertung,0
Eda-datenbank,Datenbankanwendung,0
Fremdschlüssel,Tabellenform,0
Nosql-systeme,Datenmanipulationssprache,0
Batch-transaktion,Adressdaten,0
Logging,Nutzdaten,0
Sperrverwaltung,Laufzeitinformation,0
Laufzeitinformation,Programmzustand,0
